SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/42/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.256e+00     3.210e-02  
T     =       4.720s    90977695672959.906s  

RSS   =    7.864e-03
SD    =    1.619e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.813e-02
    2       2.000s     8.827e-01     8.541e-01   -2.856e-02
    3       3.000s     7.423e-01     6.972e-01   -4.515e-02
    4       4.000s     5.988e-01     5.702e-01   -2.864e-02
    5       5.000s     4.711e-01     4.674e-01   -3.693e-03
    6       6.000s     3.700e-01     3.843e-01    1.428e-02
    7       7.000s     2.954e-01     3.171e-01    2.170e-02
    8       8.000s     2.407e-01     2.627e-01    2.194e-02
    9       9.000s     2.001e-01     2.186e-01    1.853e-02
   10      10.000s     1.699e-01     1.830e-01    1.311e-02
   11      11.000s     1.471e-01     1.542e-01    7.062e-03
   12      12.000s     1.288e-01     1.309e-01    2.111e-03
   13      13.000s     1.131e-01     1.120e-01   -1.077e-03
   14      14.000s     9.987e-02     9.677e-02   -3.096e-03
   15      15.000s     8.882e-02     8.442e-02   -4.400e-03
   16      16.000s     7.922e-02     7.443e-02   -4.788e-03
   17      17.000s     7.067e-02     6.635e-02   -4.321e-03
   18      18.000s     6.345e-02     5.981e-02   -3.637e-03
   19      19.000s     5.761e-02     5.452e-02   -3.091e-03
   20      20.000s     5.269e-02     5.024e-02   -2.451e-03
   21      21.000s     4.843e-02     4.678e-02   -1.652e-03
   22      22.000s     4.503e-02     4.398e-02   -1.050e-03
   23      23.000s     4.245e-02     4.171e-02   -7.449e-04
   24      24.000s     4.029e-02     3.987e-02   -4.132e-04
   25      25.000s     3.844e-02     3.839e-02   -4.466e-05
   26      26.000s     3.734e-02     3.719e-02   -1.477e-04
   27      27.000s     3.716e-02     3.622e-02   -9.442e-04
   28      28.000s     3.743e-02     3.543e-02   -1.996e-03
   29      29.000s     3.774e-02     3.480e-02   -2.938e-03
   30      30.000s     3.831e-02     3.428e-02   -4.023e-03

============================================================

