SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/210/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.242e+00     2.970e-02  
T     =       5.044s    432452620208003.312s  

RSS   =    7.496e-03
SD    =    1.581e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.828e-02
    2       2.000s     8.830e-01     8.651e-01   -1.787e-02
    3       3.000s     7.519e-01     7.149e-01   -3.705e-02
    4       4.000s     6.231e-01     5.916e-01   -3.144e-02
    5       5.000s     5.082e-01     4.906e-01   -1.762e-02
    6       6.000s     4.117e-01     4.077e-01   -4.025e-03
    7       7.000s     3.331e-01     3.397e-01    6.640e-03
    8       8.000s     2.701e-01     2.840e-01    1.390e-02
    9       9.000s     2.205e-01     2.382e-01    1.773e-02
   10      10.000s     1.824e-01     2.007e-01    1.837e-02
   11      11.000s     1.533e-01     1.700e-01    1.664e-02
   12      12.000s     1.310e-01     1.447e-01    1.373e-02
   13      13.000s     1.133e-01     1.241e-01    1.077e-02
   14      14.000s     9.880e-02     1.071e-01    8.278e-03
   15      15.000s     8.695e-02     9.317e-02    6.220e-03
   16      16.000s     7.731e-02     8.175e-02    4.439e-03
   17      17.000s     6.945e-02     7.239e-02    2.945e-03
   18      18.000s     6.294e-02     6.471e-02    1.774e-03
   19      19.000s     5.763e-02     5.842e-02    7.851e-04
   20      20.000s     5.345e-02     5.325e-02   -1.964e-04
   21      21.000s     5.017e-02     4.902e-02   -1.149e-03
   22      22.000s     4.749e-02     4.554e-02   -1.945e-03
   23      23.000s     4.533e-02     4.269e-02   -2.640e-03
   24      24.000s     4.387e-02     4.036e-02   -3.513e-03
   25      25.000s     4.319e-02     3.844e-02   -4.754e-03
   26      26.000s     4.313e-02     3.687e-02   -6.260e-03
   27      27.000s     4.338e-02     3.558e-02   -7.801e-03
   28      28.000s     4.389e-02     3.452e-02   -9.371e-03
   29      29.000s     4.490e-02     3.366e-02   -1.125e-02
   30      30.000s     4.657e-02     3.294e-02   -1.362e-02

============================================================

