SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/103/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.244e+00     3.091e-02  
T     =       5.099s    572611117337828.000s  

RSS   =    1.042e-02
SD    =    1.864e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.053e+00    5.309e-02
    2       2.000s     8.841e-01     8.711e-01   -1.300e-02
    3       3.000s     7.666e-01     7.215e-01   -4.513e-02
    4       4.000s     6.436e-01     5.985e-01   -4.513e-02
    5       5.000s     5.214e-01     4.974e-01   -2.394e-02
    6       6.000s     4.143e-01     4.143e-01    4.531e-05
    7       7.000s     3.308e-01     3.461e-01    1.530e-02
    8       8.000s     2.680e-01     2.899e-01    2.197e-02
    9       9.000s     2.200e-01     2.438e-01    2.386e-02
   10      10.000s     1.837e-01     2.059e-01    2.223e-02
   11      11.000s     1.570e-01     1.747e-01    1.771e-02
   12      12.000s     1.365e-01     1.491e-01    1.265e-02
   13      13.000s     1.193e-01     1.281e-01    8.803e-03
   14      14.000s     1.051e-01     1.108e-01    5.697e-03
   15      15.000s     9.389e-02     9.655e-02    2.660e-03
   16      16.000s     8.441e-02     8.486e-02    4.573e-04
   17      17.000s     7.555e-02     7.526e-02   -2.909e-04
   18      18.000s     6.778e-02     6.736e-02   -4.179e-04
   19      19.000s     6.170e-02     6.087e-02   -8.287e-04
   20      20.000s     5.681e-02     5.553e-02   -1.276e-03
   21      21.000s     5.253e-02     5.115e-02   -1.384e-03
   22      22.000s     4.914e-02     4.755e-02   -1.599e-03
   23      23.000s     4.692e-02     4.458e-02   -2.335e-03
   24      24.000s     4.541e-02     4.215e-02   -3.262e-03
   25      25.000s     4.426e-02     4.015e-02   -4.109e-03
   26      26.000s     4.372e-02     3.850e-02   -5.218e-03
   27      27.000s     4.392e-02     3.715e-02   -6.768e-03
   28      28.000s     4.440e-02     3.604e-02   -8.361e-03
   29      29.000s     4.496e-02     3.513e-02   -9.830e-03
   30      30.000s     4.597e-02     3.437e-02   -1.159e-02

============================================================

