SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/65/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.269e+00     2.426e-02  
T     =       4.308s    99719023466627.844s  

RSS   =    3.782e-03
SD    =    1.123e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    3.044e-02
    2       2.000s     8.468e-01     8.220e-01   -2.482e-02
    3       3.000s     6.872e-01     6.568e-01   -3.044e-02
    4       4.000s     5.392e-01     5.257e-01   -1.343e-02
    5       5.000s     4.162e-01     4.219e-01    5.657e-03
    6       6.000s     3.236e-01     3.395e-01    1.587e-02
    7       7.000s     2.569e-01     2.742e-01    1.730e-02
    8       8.000s     2.077e-01     2.224e-01    1.468e-02
    9       9.000s     1.709e-01     1.814e-01    1.043e-02
   10      10.000s     1.439e-01     1.488e-01    4.884e-03
   11      11.000s     1.236e-01     1.230e-01   -5.284e-04
   12      12.000s     1.064e-01     1.026e-01   -3.878e-03
   13      13.000s     9.158e-02     8.634e-02   -5.236e-03
   14      14.000s     7.944e-02     7.348e-02   -5.956e-03
   15      15.000s     6.956e-02     6.329e-02   -6.270e-03
   16      16.000s     6.076e-02     5.520e-02   -5.556e-03
   17      17.000s     5.297e-02     4.879e-02   -4.174e-03
   18      18.000s     4.686e-02     4.371e-02   -3.147e-03
   19      19.000s     4.216e-02     3.968e-02   -2.477e-03
   20      20.000s     3.790e-02     3.649e-02   -1.413e-03
   21      21.000s     3.397e-02     3.395e-02   -1.088e-05
   22      22.000s     3.100e-02     3.195e-02    9.446e-04
   23      23.000s     2.905e-02     3.035e-02    1.309e-03
   24      24.000s     2.748e-02     2.909e-02    1.607e-03
   25      25.000s     2.617e-02     2.809e-02    1.922e-03
   26      26.000s     2.545e-02     2.730e-02    1.844e-03
   27      27.000s     2.532e-02     2.667e-02    1.344e-03
   28      28.000s     2.544e-02     2.617e-02    7.333e-04
   29      29.000s     2.587e-02     2.577e-02   -9.145e-05
   30      30.000s     2.700e-02     2.546e-02   -1.537e-03

============================================================

