SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/293/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.243e+00     3.165e-02  
T     =       4.677s    224123138175646.375s  

RSS   =    4.174e-03
SD    =    1.180e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.565e-02
    2       2.000s     8.677e-01     8.424e-01   -2.534e-02
    3       3.000s     7.180e-01     6.863e-01   -3.172e-02
    4       4.000s     5.772e-01     5.603e-01   -1.688e-02
    5       5.000s     4.591e-01     4.585e-01   -5.308e-04
    6       6.000s     3.657e-01     3.763e-01    1.066e-02
    7       7.000s     2.941e-01     3.100e-01    1.589e-02
    8       8.000s     2.405e-01     2.564e-01    1.594e-02
    9       9.000s     2.005e-01     2.131e-01    1.263e-02
   10      10.000s     1.700e-01     1.782e-01    8.197e-03
   11      11.000s     1.461e-01     1.500e-01    3.942e-03
   12      12.000s     1.270e-01     1.272e-01    2.392e-04
   13      13.000s     1.113e-01     1.088e-01   -2.451e-03
   14      14.000s     9.763e-02     9.396e-02   -3.670e-03
   15      15.000s     8.574e-02     8.197e-02   -3.774e-03
   16      16.000s     7.586e-02     7.228e-02   -3.573e-03
   17      17.000s     6.774e-02     6.446e-02   -3.281e-03
   18      18.000s     6.077e-02     5.815e-02   -2.626e-03
   19      19.000s     5.481e-02     5.305e-02   -1.766e-03
   20      20.000s     5.011e-02     4.893e-02   -1.184e-03
   21      21.000s     4.642e-02     4.560e-02   -8.116e-04
   22      22.000s     4.306e-02     4.292e-02   -1.446e-04
   23      23.000s     3.996e-02     4.075e-02    7.936e-04
   24      24.000s     3.763e-02     3.900e-02    1.369e-03
   25      25.000s     3.635e-02     3.759e-02    1.241e-03
   26      26.000s     3.580e-02     3.644e-02    6.471e-04
   27      27.000s     3.573e-02     3.552e-02   -2.105e-04
   28      28.000s     3.622e-02     3.478e-02   -1.442e-03
   29      29.000s     3.722e-02     3.418e-02   -3.040e-03
   30      30.000s     3.845e-02     3.369e-02   -4.757e-03

============================================================

