SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/180/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.224e+00     2.761e-02  
T     =       5.154s    79107309240851.297s  

RSS   =    4.040e-03
SD    =    1.161e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.595e-02
    2       2.000s     8.717e-01     8.581e-01   -1.360e-02
    3       3.000s     7.402e-01     7.117e-01   -2.856e-02
    4       4.000s     6.145e-01     5.910e-01   -2.348e-02
    5       5.000s     5.031e-01     4.917e-01   -1.141e-02
    6       6.000s     4.109e-01     4.098e-01   -1.075e-03
    7       7.000s     3.365e-01     3.424e-01    5.902e-03
    8       8.000s     2.760e-01     2.869e-01    1.087e-02
    9       9.000s     2.277e-01     2.412e-01    1.347e-02
   10      10.000s     1.907e-01     2.035e-01    1.284e-02
   11      11.000s     1.621e-01     1.725e-01    1.036e-02
   12      12.000s     1.387e-01     1.469e-01    8.212e-03
   13      13.000s     1.193e-01     1.259e-01    6.608e-03
   14      14.000s     1.039e-01     1.086e-01    4.683e-03
   15      15.000s     9.154e-02     9.429e-02    2.753e-03
   16      16.000s     8.076e-02     8.253e-02    1.769e-03
   17      17.000s     7.134e-02     7.285e-02    1.512e-03
   18      18.000s     6.379e-02     6.487e-02    1.079e-03
   19      19.000s     5.785e-02     5.830e-02    4.500e-04
   20      20.000s     5.274e-02     5.289e-02    1.465e-04
   21      21.000s     4.842e-02     4.843e-02    1.268e-05
   22      22.000s     4.516e-02     4.476e-02   -3.975e-04
   23      23.000s     4.257e-02     4.173e-02   -8.384e-04
   24      24.000s     4.018e-02     3.924e-02   -9.406e-04
   25      25.000s     3.840e-02     3.719e-02   -1.210e-03
   26      26.000s     3.791e-02     3.550e-02   -2.408e-03
   27      27.000s     3.854e-02     3.411e-02   -4.425e-03
   28      28.000s     3.967e-02     3.296e-02   -6.708e-03
   29      29.000s     4.128e-02     3.202e-02   -9.259e-03
   30      30.000s     4.354e-02     3.124e-02   -1.230e-02

============================================================

