SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/121/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.255e+00     2.475e-02  
T     =       4.756s    255460119899842.594s  

RSS   =    6.769e-03
SD    =    1.502e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.160e-02
    2       2.000s     8.636e-01     8.488e-01   -1.484e-02
    3       3.000s     7.278e-01     6.925e-01   -3.532e-02
    4       4.000s     6.013e-01     5.659e-01   -3.543e-02
    5       5.000s     4.818e-01     4.633e-01   -1.848e-02
    6       6.000s     3.756e-01     3.801e-01    4.536e-03
    7       7.000s     2.935e-01     3.127e-01    1.922e-02
    8       8.000s     2.360e-01     2.581e-01    2.216e-02
    9       9.000s     1.940e-01     2.139e-01    1.987e-02
   10      10.000s     1.612e-01     1.780e-01    1.685e-02
   11      11.000s     1.365e-01     1.490e-01    1.242e-02
   12      12.000s     1.185e-01     1.254e-01    6.860e-03
   13      13.000s     1.034e-01     1.063e-01    2.881e-03
   14      14.000s     8.963e-02     9.085e-02    1.223e-03
   15      15.000s     7.837e-02     7.832e-02   -5.139e-05
   16      16.000s     6.975e-02     6.816e-02   -1.588e-03
   17      17.000s     6.199e-02     5.993e-02   -2.068e-03
   18      18.000s     5.469e-02     5.326e-02   -1.432e-03
   19      19.000s     4.912e-02     4.785e-02   -1.272e-03
   20      20.000s     4.538e-02     4.347e-02   -1.906e-03
   21      21.000s     4.196e-02     3.992e-02   -2.040e-03
   22      22.000s     3.847e-02     3.704e-02   -1.427e-03
   23      23.000s     3.596e-02     3.471e-02   -1.250e-03
   24      24.000s     3.462e-02     3.282e-02   -1.798e-03
   25      25.000s     3.343e-02     3.129e-02   -2.137e-03
   26      26.000s     3.225e-02     3.005e-02   -2.201e-03
   27      27.000s     3.212e-02     2.904e-02   -3.074e-03
   28      28.000s     3.327e-02     2.823e-02   -5.044e-03
   29      29.000s     3.477e-02     2.757e-02   -7.204e-03
   30      30.000s     3.610e-02     2.703e-02   -9.064e-03

============================================================

