SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/190/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.210e+00     3.110e-02  
T     =       5.637s    248415314152743.625s  

RSS   =    8.339e-03
SD    =    1.667e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.465e-02
    2       2.000s     8.819e-01     8.799e-01   -2.034e-03
    3       3.000s     7.714e-01     7.419e-01   -2.945e-02
    4       4.000s     6.648e-01     6.264e-01   -3.842e-02
    5       5.000s     5.597e-01     5.296e-01   -3.009e-02
    6       6.000s     4.628e-01     4.486e-01   -1.422e-02
    7       7.000s     3.811e-01     3.807e-01   -4.276e-04
    8       8.000s     3.145e-01     3.239e-01    9.352e-03
    9       9.000s     2.598e-01     2.763e-01    1.652e-02
   10      10.000s     2.161e-01     2.364e-01    2.029e-02
   11      11.000s     1.832e-01     2.031e-01    1.982e-02
   12      12.000s     1.578e-01     1.751e-01    1.727e-02
   13      13.000s     1.365e-01     1.517e-01    1.515e-02
   14      14.000s     1.189e-01     1.321e-01    1.319e-02
   15      15.000s     1.053e-01     1.157e-01    1.036e-02
   16      16.000s     9.442e-02     1.019e-01    7.503e-03
   17      17.000s     8.466e-02     9.041e-02    5.757e-03
   18      18.000s     7.642e-02     8.077e-02    4.350e-03
   19      19.000s     7.043e-02     7.270e-02    2.268e-03
   20      20.000s     6.565e-02     6.593e-02    2.805e-04
   21      21.000s     6.086e-02     6.027e-02   -5.889e-04
   22      22.000s     5.661e-02     5.553e-02   -1.084e-03
   23      23.000s     5.395e-02     5.156e-02   -2.390e-03
   24      24.000s     5.238e-02     4.823e-02   -4.143e-03
   25      25.000s     5.089e-02     4.545e-02   -5.447e-03
   26      26.000s     4.984e-02     4.312e-02   -6.721e-03
   27      27.000s     5.006e-02     4.116e-02   -8.898e-03
   28      28.000s     5.125e-02     3.953e-02   -1.172e-02
   29      29.000s     5.251e-02     3.816e-02   -1.435e-02
   30      30.000s     5.377e-02     3.701e-02   -1.676e-02

============================================================

