SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/190/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 313 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.148e+00     9.869e-02  
T     =       4.593s       91.784s  

RSS   =    1.888e-03
SD    =    7.933e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.071e-02
    2       2.000s     8.602e-01     8.391e-01   -2.113e-02
    3       3.000s     7.123e-01     6.928e-01   -1.950e-02
    4       4.000s     5.786e-01     5.749e-01   -3.684e-03
    5       5.000s     4.726e-01     4.799e-01    7.310e-03
    6       6.000s     3.923e-01     4.033e-01    1.094e-02
    7       7.000s     3.302e-01     3.415e-01    1.127e-02
    8       8.000s     2.822e-01     2.916e-01    9.385e-03
    9       9.000s     2.463e-01     2.512e-01    4.894e-03
   10      10.000s     2.187e-01     2.186e-01   -4.963e-05
   11      11.000s     1.952e-01     1.922e-01   -2.970e-03
   12      12.000s     1.751e-01     1.708e-01   -4.302e-03
   13      13.000s     1.588e-01     1.534e-01   -5.457e-03
   14      14.000s     1.452e-01     1.392e-01   -6.003e-03
   15      15.000s     1.327e-01     1.276e-01   -5.096e-03
   16      16.000s     1.217e-01     1.181e-01   -3.604e-03
   17      17.000s     1.130e-01     1.104e-01   -2.685e-03
   18      18.000s     1.058e-01     1.039e-01   -1.895e-03
   19      19.000s     9.906e-02     9.858e-02   -4.789e-04
   20      20.000s     9.317e-02     9.412e-02    9.534e-04
   21      21.000s     8.875e-02     9.037e-02    1.628e-03
   22      22.000s     8.513e-02     8.720e-02    2.075e-03
   23      23.000s     8.155e-02     8.449e-02    2.939e-03
   24      24.000s     7.859e-02     8.216e-02    3.573e-03
   25      25.000s     7.696e-02     8.013e-02    3.170e-03
   26      26.000s     7.617e-02     7.834e-02    2.171e-03
   27      27.000s     7.548e-02     7.675e-02    1.276e-03
   28      28.000s     7.517e-02     7.533e-02    1.548e-04
   29      29.000s     7.574e-02     7.404e-02   -1.702e-03
   30      30.000s     7.674e-02     7.285e-02   -3.887e-03

============================================================

