SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/270/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     2.213e-02  
T     =       5.154s    334854392653784.062s  

RSS   =    4.889e-03
SD    =    1.277e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.936e-02
    2       2.000s     8.751e-01     8.600e-01   -1.512e-02
    3       3.000s     7.421e-01     7.122e-01   -2.993e-02
    4       4.000s     6.159e-01     5.905e-01   -2.543e-02
    5       5.000s     5.046e-01     4.903e-01   -1.437e-02
    6       6.000s     4.102e-01     4.077e-01   -2.516e-03
    7       7.000s     3.324e-01     3.397e-01    7.318e-03
    8       8.000s     2.705e-01     2.837e-01    1.321e-02
    9       9.000s     2.228e-01     2.376e-01    1.475e-02
   10      10.000s     1.862e-01     1.996e-01    1.343e-02
   11      11.000s     1.572e-01     1.683e-01    1.108e-02
   12      12.000s     1.339e-01     1.425e-01    8.588e-03
   13      13.000s     1.150e-01     1.213e-01    6.254e-03
   14      14.000s     9.930e-02     1.038e-01    4.491e-03
   15      15.000s     8.585e-02     8.939e-02    3.540e-03
   16      16.000s     7.447e-02     7.753e-02    3.057e-03
   17      17.000s     6.518e-02     6.776e-02    2.576e-03
   18      18.000s     5.766e-02     5.971e-02    2.050e-03
   19      19.000s     5.148e-02     5.308e-02    1.599e-03
   20      20.000s     4.648e-02     4.762e-02    1.139e-03
   21      21.000s     4.249e-02     4.313e-02    6.376e-04
   22      22.000s     3.914e-02     3.942e-02    2.882e-04
   23      23.000s     3.632e-02     3.637e-02    5.689e-05
   24      24.000s     3.443e-02     3.386e-02   -5.671e-04
   25      25.000s     3.378e-02     3.179e-02   -1.990e-03
   26      26.000s     3.411e-02     3.009e-02   -4.025e-03
   27      27.000s     3.498e-02     2.868e-02   -6.300e-03
   28      28.000s     3.626e-02     2.753e-02   -8.733e-03
   29      29.000s     3.779e-02     2.658e-02   -1.121e-02
   30      30.000s     3.902e-02     2.579e-02   -1.322e-02

============================================================

