SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/107/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.251e+00     3.538e-02  
T     =       4.730s    195499604202830.469s  

RSS   =    7.518e-03
SD    =    1.583e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.763e-02
    2       2.000s     8.835e-01     8.547e-01   -2.882e-02
    3       3.000s     7.428e-01     6.986e-01   -4.424e-02
    4       4.000s     5.994e-01     5.722e-01   -2.719e-02
    5       5.000s     4.732e-01     4.699e-01   -3.277e-03
    6       6.000s     3.737e-01     3.871e-01    1.338e-02
    7       7.000s     2.995e-01     3.200e-01    2.059e-02
    8       8.000s     2.445e-01     2.658e-01    2.128e-02
    9       9.000s     2.038e-01     2.219e-01    1.805e-02
   10      10.000s     1.737e-01     1.863e-01    1.262e-02
   11      11.000s     1.507e-01     1.576e-01    6.864e-03
   12      12.000s     1.320e-01     1.343e-01    2.241e-03
   13      13.000s     1.164e-01     1.154e-01   -9.487e-04
   14      14.000s     1.032e-01     1.002e-01   -3.007e-03
   15      15.000s     9.188e-02     8.783e-02   -4.052e-03
   16      16.000s     8.201e-02     7.783e-02   -4.173e-03
   17      17.000s     7.349e-02     6.974e-02   -3.743e-03
   18      18.000s     6.632e-02     6.319e-02   -3.127e-03
   19      19.000s     6.033e-02     5.789e-02   -2.439e-03
   20      20.000s     5.539e-02     5.360e-02   -1.790e-03
   21      21.000s     5.150e-02     5.013e-02   -1.375e-03
   22      22.000s     4.846e-02     4.732e-02   -1.144e-03
   23      23.000s     4.586e-02     4.504e-02   -8.175e-04
   24      24.000s     4.359e-02     4.320e-02   -3.892e-04
   25      25.000s     4.196e-02     4.171e-02   -2.467e-04
   26      26.000s     4.114e-02     4.050e-02   -6.349e-04
   27      27.000s     4.089e-02     3.953e-02   -1.361e-03
   28      28.000s     4.093e-02     3.874e-02   -2.189e-03
   29      29.000s     4.128e-02     3.810e-02   -3.187e-03
   30      30.000s     4.209e-02     3.758e-02   -4.506e-03

============================================================

