SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/317/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     1.594e-02  
T     =       5.894s    929738678373812.750s  

RSS   =    7.722e-03
SD    =    1.604e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.047e+00    4.670e-02
    2       2.000s     8.929e-01     8.858e-01   -7.100e-03
    3       3.000s     7.795e-01     7.501e-01   -2.938e-02
    4       4.000s     6.682e-01     6.355e-01   -3.272e-02
    5       5.000s     5.639e-01     5.388e-01   -2.503e-02
    6       6.000s     4.695e-01     4.572e-01   -1.228e-02
    7       7.000s     3.891e-01     3.884e-01   -7.160e-04
    8       8.000s     3.240e-01     3.302e-01    6.208e-03
    9       9.000s     2.714e-01     2.812e-01    9.831e-03
   10      10.000s     2.273e-01     2.398e-01    1.251e-02
   11      11.000s     1.908e-01     2.049e-01    1.412e-02
   12      12.000s     1.614e-01     1.754e-01    1.394e-02
   13      13.000s     1.373e-01     1.505e-01    1.318e-02
   14      14.000s     1.163e-01     1.295e-01    1.321e-02
   15      15.000s     9.851e-02     1.118e-01    1.327e-02
   16      16.000s     8.482e-02     9.683e-02    1.200e-02
   17      17.000s     7.434e-02     8.420e-02    9.860e-03
   18      18.000s     6.542e-02     7.355e-02    8.136e-03
   19      19.000s     5.778e-02     6.456e-02    6.786e-03
   20      20.000s     5.201e-02     5.697e-02    4.969e-03
   21      21.000s     4.781e-02     5.057e-02    2.762e-03
   22      22.000s     4.438e-02     4.517e-02    7.900e-04
   23      23.000s     4.168e-02     4.061e-02   -1.074e-03
   24      24.000s     4.005e-02     3.676e-02   -3.292e-03
   25      25.000s     3.915e-02     3.351e-02   -5.637e-03
   26      26.000s     3.853e-02     3.077e-02   -7.766e-03
   27      27.000s     3.863e-02     2.845e-02   -1.017e-02
   28      28.000s     4.002e-02     2.650e-02   -1.352e-02
   29      29.000s     4.249e-02     2.485e-02   -1.764e-02
   30      30.000s     4.541e-02     2.346e-02   -2.195e-02

============================================================

