SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/125/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     4.061e-02  
T     =       4.735s    70651265554076.766s  

RSS   =    2.676e-03
SD    =    9.445e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.721e-02
    2       2.000s     8.618e-01     8.394e-01   -2.241e-02
    3       3.000s     7.125e-01     6.873e-01   -2.516e-02
    4       4.000s     5.745e-01     5.642e-01   -1.031e-02
    5       5.000s     4.608e-01     4.645e-01    3.752e-03
    6       6.000s     3.725e-01     3.838e-01    1.133e-02
    7       7.000s     3.050e-01     3.185e-01    1.351e-02
    8       8.000s     2.534e-01     2.656e-01    1.214e-02
    9       9.000s     2.142e-01     2.227e-01    8.536e-03
   10      10.000s     1.838e-01     1.881e-01    4.239e-03
   11      11.000s     1.594e-01     1.600e-01    5.404e-04
   12      12.000s     1.395e-01     1.373e-01   -2.280e-03
   13      13.000s     1.232e-01     1.189e-01   -4.335e-03
   14      14.000s     1.093e-01     1.040e-01   -5.322e-03
   15      15.000s     9.693e-02     9.190e-02   -5.030e-03
   16      16.000s     8.616e-02     8.213e-02   -4.023e-03
   17      17.000s     7.730e-02     7.423e-02   -3.076e-03
   18      18.000s     7.014e-02     6.783e-02   -2.316e-03
   19      19.000s     6.415e-02     6.264e-02   -1.509e-03
   20      20.000s     5.918e-02     5.845e-02   -7.313e-04
   21      21.000s     5.522e-02     5.505e-02   -1.702e-04
   22      22.000s     5.194e-02     5.230e-02    3.642e-04
   23      23.000s     4.898e-02     5.008e-02    1.099e-03
   24      24.000s     4.651e-02     4.827e-02    1.761e-03
   25      25.000s     4.488e-02     4.681e-02    1.934e-03
   26      26.000s     4.396e-02     4.563e-02    1.672e-03
   27      27.000s     4.343e-02     4.467e-02    1.244e-03
   28      28.000s     4.337e-02     4.390e-02    5.338e-04
   29      29.000s     4.402e-02     4.327e-02   -7.508e-04
   30      30.000s     4.521e-02     4.277e-02   -2.448e-03

============================================================

