SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/244/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.200e+00     1.924e-02  
T     =       6.225s    482095499545657.438s  

RSS   =    5.108e-03
SD    =    1.305e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.082e-02
    2       2.000s     8.969e-01     8.892e-01   -7.727e-03
    3       3.000s     7.858e-01     7.601e-01   -2.569e-02
    4       4.000s     6.764e-01     6.502e-01   -2.625e-02
    5       5.000s     5.750e-01     5.565e-01   -1.848e-02
    6       6.000s     4.859e-01     4.768e-01   -9.076e-03
    7       7.000s     4.106e-01     4.089e-01   -1.692e-03
    8       8.000s     3.477e-01     3.511e-01    3.398e-03
    9       9.000s     2.947e-01     3.018e-01    7.168e-03
   10      10.000s     2.501e-01     2.599e-01    9.771e-03
   11      11.000s     2.132e-01     2.242e-01    1.099e-02
   12      12.000s     1.824e-01     1.938e-01    1.131e-02
   13      13.000s     1.565e-01     1.679e-01    1.139e-02
   14      14.000s     1.347e-01     1.458e-01    1.109e-02
   15      15.000s     1.170e-01     1.270e-01    1.004e-02
   16      16.000s     1.024e-01     1.110e-01    8.582e-03
   17      17.000s     9.011e-02     9.740e-02    7.294e-03
   18      18.000s     7.967e-02     8.580e-02    6.127e-03
   19      19.000s     7.122e-02     7.592e-02    4.699e-03
   20      20.000s     6.439e-02     6.751e-02    3.117e-03
   21      21.000s     5.858e-02     6.035e-02    1.769e-03
   22      22.000s     5.363e-02     5.425e-02    6.156e-04
   23      23.000s     4.974e-02     4.905e-02   -6.940e-04
   24      24.000s     4.684e-02     4.463e-02   -2.214e-03
   25      25.000s     4.464e-02     4.086e-02   -3.777e-03
   26      26.000s     4.313e-02     3.765e-02   -5.479e-03
   27      27.000s     4.252e-02     3.492e-02   -7.608e-03
   28      28.000s     4.280e-02     3.259e-02   -1.021e-02
   29      29.000s     4.373e-02     3.061e-02   -1.312e-02
   30      30.000s     4.508e-02     2.892e-02   -1.616e-02

============================================================

