SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/103/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.209e+00     1.600e-02  
T     =       6.137s    813825703302942.500s  

RSS   =    7.776e-03
SD    =    1.610e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.308e-02
    2       2.000s     8.911e-01     8.886e-01   -2.479e-03
    3       3.000s     7.804e-01     7.574e-01   -2.297e-02
    4       4.000s     6.738e-01     6.459e-01   -2.789e-02
    5       5.000s     5.771e-01     5.512e-01   -2.586e-02
    6       6.000s     4.911e-01     4.707e-01   -2.041e-02
    7       7.000s     4.140e-01     4.023e-01   -1.168e-02
    8       8.000s     3.455e-01     3.443e-01   -1.286e-03
    9       9.000s     2.873e-01     2.949e-01    7.625e-03
   10      10.000s     2.393e-01     2.530e-01    1.364e-02
   11      11.000s     1.999e-01     2.173e-01    1.739e-02
   12      12.000s     1.678e-01     1.871e-01    1.924e-02
   13      13.000s     1.424e-01     1.613e-01    1.892e-02
   14      14.000s     1.223e-01     1.395e-01    1.713e-02
   15      15.000s     1.058e-01     1.209e-01    1.515e-02
   16      16.000s     9.192e-02     1.051e-01    1.321e-02
   17      17.000s     8.094e-02     9.173e-02    1.079e-02
   18      18.000s     7.227e-02     8.034e-02    8.077e-03
   19      19.000s     6.481e-02     7.067e-02    5.856e-03
   20      20.000s     5.837e-02     6.245e-02    4.073e-03
   21      21.000s     5.340e-02     5.546e-02    2.061e-03
   22      22.000s     4.968e-02     4.953e-02   -1.547e-04
   23      23.000s     4.649e-02     4.449e-02   -2.002e-03
   24      24.000s     4.382e-02     4.020e-02   -3.619e-03
   25      25.000s     4.233e-02     3.657e-02   -5.768e-03
   26      26.000s     4.208e-02     3.347e-02   -8.602e-03
   27      27.000s     4.241e-02     3.085e-02   -1.156e-02
   28      28.000s     4.300e-02     2.861e-02   -1.439e-02
   29      29.000s     4.403e-02     2.672e-02   -1.731e-02
   30      30.000s     4.537e-02     2.511e-02   -2.027e-02

============================================================

