SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/36/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.218e+00     5.023e-02  
T     =       4.680s    58587696458045.609s  

RSS   =    4.314e-03
SD    =    1.199e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.423e-02
    2       2.000s     8.670e-01     8.449e-01   -2.209e-02
    3       3.000s     7.259e-01     6.920e-01   -3.388e-02
    4       4.000s     5.882e-01     5.686e-01   -1.963e-02
    5       5.000s     4.679e-01     4.689e-01    9.552e-04
    6       6.000s     3.741e-01     3.883e-01    1.423e-02
    7       7.000s     3.054e-01     3.233e-01    1.790e-02
    8       8.000s     2.546e-01     2.708e-01    1.619e-02
    9       9.000s     2.161e-01     2.283e-01    1.221e-02
   10      10.000s     1.872e-01     1.941e-01    6.858e-03
   11      11.000s     1.648e-01     1.664e-01    1.617e-03
   12      12.000s     1.458e-01     1.440e-01   -1.735e-03
   13      13.000s     1.293e-01     1.260e-01   -3.276e-03
   14      14.000s     1.156e-01     1.114e-01   -4.217e-03
   15      15.000s     1.043e-01     9.965e-02   -4.663e-03
   16      16.000s     9.416e-02     9.015e-02   -4.011e-03
   17      17.000s     8.524e-02     8.247e-02   -2.774e-03
   18      18.000s     7.834e-02     7.627e-02   -2.069e-03
   19      19.000s     7.306e-02     7.126e-02   -1.804e-03
   20      20.000s     6.826e-02     6.721e-02   -1.043e-03
   21      21.000s     6.372e-02     6.395e-02    2.232e-04
   22      22.000s     6.018e-02     6.131e-02    1.129e-03
   23      23.000s     5.774e-02     5.918e-02    1.440e-03
   24      24.000s     5.581e-02     5.746e-02    1.644e-03
   25      25.000s     5.432e-02     5.607e-02    1.747e-03
   26      26.000s     5.375e-02     5.495e-02    1.194e-03
   27      27.000s     5.416e-02     5.404e-02   -1.186e-04
   28      28.000s     5.504e-02     5.331e-02   -1.737e-03
   29      29.000s     5.613e-02     5.272e-02   -3.412e-03
   30      30.000s     5.734e-02     5.224e-02   -5.102e-03

============================================================

