SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/33/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.209e+00     1.755e-02  
T     =       6.059s    376660943776722.625s  

RSS   =    5.690e-03
SD    =    1.377e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.291e-02
    2       2.000s     8.960e-01     8.869e-01   -9.098e-03
    3       3.000s     7.831e-01     7.546e-01   -2.844e-02
    4       4.000s     6.701e-01     6.425e-01   -2.762e-02
    5       5.000s     5.659e-01     5.474e-01   -1.855e-02
    6       6.000s     4.753e-01     4.668e-01   -8.516e-03
    7       7.000s     3.987e-01     3.984e-01   -2.493e-04
    8       8.000s     3.349e-01     3.405e-01    5.580e-03
    9       9.000s     2.823e-01     2.913e-01    9.020e-03
   10      10.000s     2.390e-01     2.497e-01    1.071e-02
   11      11.000s     2.030e-01     2.144e-01    1.135e-02
   12      12.000s     1.733e-01     1.844e-01    1.114e-02
   13      13.000s     1.488e-01     1.590e-01    1.019e-02
   14      14.000s     1.284e-01     1.375e-01    9.075e-03
   15      15.000s     1.108e-01     1.193e-01    8.445e-03
   16      16.000s     9.552e-02     1.038e-01    8.260e-03
   17      17.000s     8.269e-02     9.066e-02    7.965e-03
   18      18.000s     7.231e-02     7.953e-02    7.227e-03
   19      19.000s     6.403e-02     7.010e-02    6.078e-03
   20      20.000s     5.750e-02     6.211e-02    4.606e-03
   21      21.000s     5.240e-02     5.533e-02    2.933e-03
   22      22.000s     4.828e-02     4.958e-02    1.303e-03
   23      23.000s     4.492e-02     4.471e-02   -2.094e-04
   24      24.000s     4.246e-02     4.058e-02   -1.886e-03
   25      25.000s     4.102e-02     3.707e-02   -3.950e-03
   26      26.000s     4.031e-02     3.410e-02   -6.209e-03
   27      27.000s     4.006e-02     3.159e-02   -8.476e-03
   28      28.000s     4.051e-02     2.945e-02   -1.106e-02
   29      29.000s     4.201e-02     2.764e-02   -1.437e-02
   30      30.000s     4.428e-02     2.611e-02   -1.817e-02

============================================================

