SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/225/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.188e+00     1.019e-02  
T     =       6.592s    108737213134984.312s  

RSS   =    4.689e-03
SD    =    1.250e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.118e-02
    2       2.000s     8.866e-01     8.875e-01    9.020e-04
    3       3.000s     7.772e-01     7.640e-01   -1.316e-02
    4       4.000s     6.768e-01     6.579e-01   -1.894e-02
    5       5.000s     5.874e-01     5.667e-01   -2.071e-02
    6       6.000s     5.073e-01     4.884e-01   -1.887e-02
    7       7.000s     4.342e-01     4.211e-01   -1.312e-02
    8       8.000s     3.684e-01     3.633e-01   -5.102e-03
    9       9.000s     3.110e-01     3.136e-01    2.586e-03
   10      10.000s     2.622e-01     2.709e-01    8.667e-03
   11      11.000s     2.212e-01     2.342e-01    1.302e-02
   12      12.000s     1.872e-01     2.026e-01    1.542e-02
   13      13.000s     1.598e-01     1.756e-01    1.572e-02
   14      14.000s     1.377e-01     1.523e-01    1.458e-02
   15      15.000s     1.193e-01     1.323e-01    1.296e-02
   16      16.000s     1.040e-01     1.151e-01    1.111e-02
   17      17.000s     9.131e-02     1.003e-01    9.027e-03
   18      18.000s     8.063e-02     8.765e-02    7.015e-03
   19      19.000s     7.136e-02     7.674e-02    5.388e-03
   20      20.000s     6.348e-02     6.738e-02    3.894e-03
   21      21.000s     5.714e-02     5.933e-02    2.187e-03
   22      22.000s     5.194e-02     5.241e-02    4.680e-04
   23      23.000s     4.740e-02     4.647e-02   -9.328e-04
   24      24.000s     4.356e-02     4.136e-02   -2.200e-03
   25      25.000s     4.072e-02     3.697e-02   -3.748e-03
   26      26.000s     3.888e-02     3.320e-02   -5.674e-03
   27      27.000s     3.793e-02     2.996e-02   -7.965e-03
   28      28.000s     3.804e-02     2.718e-02   -1.086e-02
   29      29.000s     3.926e-02     2.479e-02   -1.447e-02
   30      30.000s     4.112e-02     2.273e-02   -1.838e-02

============================================================

