SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/213/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.184e+00     3.806e-02  
T     =       6.102s    380682455641057.000s  

RSS   =    5.032e-03
SD    =    1.295e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.268e-02
    2       2.000s     9.026e-01     8.908e-01   -1.177e-02
    3       3.000s     7.934e-01     7.619e-01   -3.144e-02
    4       4.000s     6.807e-01     6.525e-01   -2.825e-02
    5       5.000s     5.756e-01     5.596e-01   -1.603e-02
    6       6.000s     4.845e-01     4.808e-01   -3.748e-03
    7       7.000s     4.086e-01     4.139e-01    5.233e-03
    8       8.000s     3.467e-01     3.571e-01    1.037e-02
    9       9.000s     2.966e-01     3.088e-01    1.223e-02
   10      10.000s     2.558e-01     2.679e-01    1.206e-02
   11      11.000s     2.223e-01     2.332e-01    1.090e-02
   12      12.000s     1.946e-01     2.037e-01    9.094e-03
   13      13.000s     1.717e-01     1.786e-01    6.968e-03
   14      14.000s     1.521e-01     1.574e-01    5.254e-03
   15      15.000s     1.350e-01     1.393e-01    4.313e-03
   16      16.000s     1.204e-01     1.240e-01    3.665e-03
   17      17.000s     1.082e-01     1.110e-01    2.808e-03
   18      18.000s     9.809e-02     1.000e-01    1.921e-03
   19      19.000s     8.931e-02     9.064e-02    1.333e-03
   20      20.000s     8.182e-02     8.269e-02    8.709e-04
   21      21.000s     7.570e-02     7.595e-02    2.499e-04
   22      22.000s     7.062e-02     7.022e-02   -4.037e-04
   23      23.000s     6.625e-02     6.536e-02   -8.927e-04
   24      24.000s     6.267e-02     6.123e-02   -1.435e-03
   25      25.000s     6.009e-02     5.773e-02   -2.365e-03
   26      26.000s     5.841e-02     5.476e-02   -3.656e-03
   27      27.000s     5.731e-02     5.223e-02   -5.079e-03
   28      28.000s     5.668e-02     5.009e-02   -6.588e-03
   29      29.000s     5.652e-02     4.827e-02   -8.247e-03
   30      30.000s     5.678e-02     4.673e-02   -1.006e-02

============================================================

