SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/285/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.272e+00     1.785e-02  
T     =       4.808s    277289406278589.594s  

RSS   =    1.108e-02
SD    =    1.921e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.058e-02
    2       2.000s     8.675e-01     8.566e-01   -1.083e-02
    3       3.000s     7.433e-01     6.991e-01   -4.418e-02
    4       4.000s     6.202e-01     5.712e-01   -4.897e-02
    5       5.000s     4.944e-01     4.673e-01   -2.716e-02
    6       6.000s     3.804e-01     3.829e-01    2.427e-03
    7       7.000s     2.934e-01     3.143e-01    2.095e-02
    8       8.000s     2.325e-01     2.587e-01    2.612e-02
    9       9.000s     1.879e-01     2.134e-01    2.555e-02
   10      10.000s     1.537e-01     1.767e-01    2.305e-02
   11      11.000s     1.289e-01     1.469e-01    1.798e-02
   12      12.000s     1.108e-01     1.226e-01    1.180e-02
   13      13.000s     9.553e-02     1.030e-01    7.435e-03
   14      14.000s     8.213e-02     8.698e-02    4.850e-03
   15      15.000s     7.179e-02     7.400e-02    2.207e-03
   16      16.000s     6.365e-02     6.346e-02   -1.924e-04
   17      17.000s     5.582e-02     5.489e-02   -9.290e-04
   18      18.000s     4.865e-02     4.794e-02   -7.172e-04
   19      19.000s     4.357e-02     4.229e-02   -1.285e-03
   20      20.000s     4.002e-02     3.770e-02   -2.319e-03
   21      21.000s     3.640e-02     3.397e-02   -2.424e-03
   22      22.000s     3.291e-02     3.094e-02   -1.969e-03
   23      23.000s     3.084e-02     2.849e-02   -2.357e-03
   24      24.000s     2.991e-02     2.649e-02   -3.421e-03
   25      25.000s     2.887e-02     2.487e-02   -4.001e-03
   26      26.000s     2.791e-02     2.355e-02   -4.358e-03
   27      27.000s     2.827e-02     2.248e-02   -5.792e-03
   28      28.000s     2.999e-02     2.161e-02   -8.377e-03
   29      29.000s     3.182e-02     2.091e-02   -1.091e-02
   30      30.000s     3.308e-02     2.033e-02   -1.274e-02

============================================================

