SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/327/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.211e+00     3.508e-02  
T     =       5.350s    694612790819682.875s  

RSS   =    5.375e-03
SD    =    1.339e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    3.985e-02
    2       2.000s     8.793e-01     8.686e-01   -1.077e-02
    3       3.000s     7.549e-01     7.265e-01   -2.846e-02
    4       4.000s     6.360e-01     6.086e-01   -2.745e-02
    5       5.000s     5.289e-01     5.108e-01   -1.810e-02
    6       6.000s     4.365e-01     4.297e-01   -6.793e-03
    7       7.000s     3.593e-01     3.624e-01    3.083e-03
    8       8.000s     2.968e-01     3.066e-01    9.852e-03
    9       9.000s     2.472e-01     2.603e-01    1.309e-02
   10      10.000s     2.083e-01     2.219e-01    1.360e-02
   11      11.000s     1.773e-01     1.901e-01    1.282e-02
   12      12.000s     1.519e-01     1.636e-01    1.173e-02
   13      13.000s     1.312e-01     1.417e-01    1.050e-02
   14      14.000s     1.145e-01     1.235e-01    9.002e-03
   15      15.000s     1.010e-01     1.085e-01    7.429e-03
   16      16.000s     8.988e-02     9.595e-02    6.068e-03
   17      17.000s     8.069e-02     8.557e-02    4.888e-03
   18      18.000s     7.331e-02     7.696e-02    3.653e-03
   19      19.000s     6.745e-02     6.982e-02    2.376e-03
   20      20.000s     6.255e-02     6.390e-02    1.346e-03
   21      21.000s     5.829e-02     5.899e-02    6.966e-04
   22      22.000s     5.475e-02     5.491e-02    1.637e-04
   23      23.000s     5.218e-02     5.153e-02   -6.492e-04
   24      24.000s     5.062e-02     4.872e-02   -1.893e-03
   25      25.000s     4.987e-02     4.640e-02   -3.477e-03
   26      26.000s     4.982e-02     4.447e-02   -5.352e-03
   27      27.000s     5.049e-02     4.287e-02   -7.627e-03
   28      28.000s     5.188e-02     4.154e-02   -1.035e-02
   29      29.000s     5.370e-02     4.044e-02   -1.327e-02
   30      30.000s     5.548e-02     3.952e-02   -1.596e-02

============================================================

