SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/35/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.228e+00     2.509e-02  
T     =       5.395s    13717908129727.287s  

RSS   =    6.134e-03
SD    =    1.430e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.502e-02
    2       2.000s     8.882e-01     8.725e-01   -1.571e-02
    3       3.000s     7.641e-01     7.291e-01   -3.501e-02
    4       4.000s     6.403e-01     6.100e-01   -3.035e-02
    5       5.000s     5.276e-01     5.110e-01   -1.656e-02
    6       6.000s     4.312e-01     4.288e-01   -2.362e-03
    7       7.000s     3.517e-01     3.605e-01    8.810e-03
    8       8.000s     2.884e-01     3.038e-01    1.541e-02
    9       9.000s     2.397e-01     2.566e-01    1.696e-02
   10      10.000s     2.024e-01     2.174e-01    1.507e-02
   11      11.000s     1.725e-01     1.849e-01    1.240e-02
   12      12.000s     1.477e-01     1.579e-01    1.014e-02
   13      13.000s     1.275e-01     1.354e-01    7.898e-03
   14      14.000s     1.112e-01     1.167e-01    5.569e-03
   15      15.000s     9.751e-02     1.012e-01    3.718e-03
   16      16.000s     8.593e-02     8.835e-02    2.418e-03
   17      17.000s     7.650e-02     7.765e-02    1.141e-03
   18      18.000s     6.890e-02     6.875e-02   -1.437e-04
   19      19.000s     6.230e-02     6.137e-02   -9.364e-04
   20      20.000s     5.651e-02     5.523e-02   -1.282e-03
   21      21.000s     5.192e-02     5.013e-02   -1.788e-03
   22      22.000s     4.841e-02     4.589e-02   -2.521e-03
   23      23.000s     4.527e-02     4.237e-02   -2.893e-03
   24      24.000s     4.222e-02     3.945e-02   -2.772e-03
   25      25.000s     3.980e-02     3.702e-02   -2.786e-03
   26      26.000s     3.836e-02     3.500e-02   -3.357e-03
   27      27.000s     3.758e-02     3.332e-02   -4.252e-03
   28      28.000s     3.725e-02     3.193e-02   -5.319e-03
   29      29.000s     3.774e-02     3.077e-02   -6.964e-03
   30      30.000s     3.936e-02     2.981e-02   -9.548e-03

============================================================

