SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/207/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.223e+00     2.942e-02  
T     =       4.923s    464475957435108.875s  

RSS   =    2.371e-03
SD    =    8.891e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.726e-02
    2       2.000s     8.564e-01     8.438e-01   -1.259e-02
    3       3.000s     7.143e-01     6.941e-01   -2.020e-02
    4       4.000s     5.884e-01     5.719e-01   -1.647e-02
    5       5.000s     4.808e-01     4.722e-01   -8.559e-03
    6       6.000s     3.910e-01     3.908e-01   -1.494e-04
    7       7.000s     3.191e-01     3.244e-01    5.291e-03
    8       8.000s     2.628e-01     2.702e-01    7.401e-03
    9       9.000s     2.176e-01     2.259e-01    8.260e-03
   10      10.000s     1.812e-01     1.898e-01    8.639e-03
   11      11.000s     1.525e-01     1.603e-01    7.858e-03
   12      12.000s     1.299e-01     1.362e-01    6.341e-03
   13      13.000s     1.112e-01     1.166e-01    5.374e-03
   14      14.000s     9.568e-02     1.006e-01    4.899e-03
   15      15.000s     8.361e-02     8.750e-02    3.896e-03
   16      16.000s     7.432e-02     7.683e-02    2.503e-03
   17      17.000s     6.637e-02     6.811e-02    1.739e-03
   18      18.000s     5.942e-02     6.100e-02    1.583e-03
   19      19.000s     5.404e-02     5.519e-02    1.151e-03
   20      20.000s     5.002e-02     5.046e-02    4.361e-04
   21      21.000s     4.639e-02     4.659e-02    1.992e-04
   22      22.000s     4.302e-02     4.343e-02    4.117e-04
   23      23.000s     4.058e-02     4.086e-02    2.785e-04
   24      24.000s     3.914e-02     3.876e-02   -3.817e-04
   25      25.000s     3.814e-02     3.704e-02   -1.102e-03
   26      26.000s     3.761e-02     3.564e-02   -1.968e-03
   27      27.000s     3.816e-02     3.450e-02   -3.659e-03
   28      28.000s     3.991e-02     3.356e-02   -6.347e-03
   29      29.000s     4.230e-02     3.280e-02   -9.494e-03
   30      30.000s     4.479e-02     3.218e-02   -1.261e-02

============================================================

