SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/39/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 103 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.162e+00     4.881e-02  
T     =       5.804s      196.427s  

RSS   =    2.092e-03
SD    =    8.351e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.026e+00    2.624e-02
    2       2.000s     8.860e-01     8.712e-01   -1.473e-02
    3       3.000s     7.634e-01     7.408e-01   -2.268e-02
    4       4.000s     6.455e-01     6.309e-01   -1.463e-02
    5       5.000s     5.412e-01     5.383e-01   -2.905e-03
    6       6.000s     4.546e-01     4.604e-01    5.805e-03
    7       7.000s     3.847e-01     3.948e-01    1.007e-02
    8       8.000s     3.285e-01     3.395e-01    1.104e-02
    9       9.000s     2.833e-01     2.930e-01    9.664e-03
   10      10.000s     2.473e-01     2.537e-01    6.470e-03
   11      11.000s     2.181e-01     2.207e-01    2.637e-03
   12      12.000s     1.931e-01     1.928e-01   -3.029e-04
   13      13.000s     1.711e-01     1.693e-01   -1.786e-03
   14      14.000s     1.519e-01     1.495e-01   -2.351e-03
   15      15.000s     1.354e-01     1.328e-01   -2.540e-03
   16      16.000s     1.211e-01     1.187e-01   -2.402e-03
   17      17.000s     1.088e-01     1.068e-01   -1.986e-03
   18      18.000s     9.834e-02     9.678e-02   -1.555e-03
   19      19.000s     8.946e-02     8.829e-02   -1.168e-03
   20      20.000s     8.173e-02     8.110e-02   -6.251e-04
   21      21.000s     7.496e-02     7.502e-02    5.755e-05
   22      22.000s     6.930e-02     6.987e-02    5.649e-04
   23      23.000s     6.473e-02     6.549e-02    7.668e-04
   24      24.000s     6.091e-02     6.178e-02    8.678e-04
   25      25.000s     5.766e-02     5.862e-02    9.548e-04
   26      26.000s     5.516e-02     5.592e-02    7.657e-04
   27      27.000s     5.356e-02     5.362e-02    6.569e-05
   28      28.000s     5.268e-02     5.165e-02   -1.028e-03
   29      29.000s     5.221e-02     4.996e-02   -2.245e-03
   30      30.000s     5.198e-02     4.851e-02   -3.472e-03

============================================================

