SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/68/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.188e+00     1.310e-02  
T     =       6.240s    194306783504246.344s  

RSS   =    2.932e-03
SD    =    9.887e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.026e+00    2.560e-02
    2       2.000s     8.764e-01     8.757e-01   -7.268e-04
    3       3.000s     7.602e-01     7.479e-01   -1.224e-02
    4       4.000s     6.564e-01     6.391e-01   -1.724e-02
    5       5.000s     5.627e-01     5.464e-01   -1.628e-02
    6       6.000s     4.795e-01     4.675e-01   -1.208e-02
    7       7.000s     4.079e-01     4.002e-01   -7.713e-03
    8       8.000s     3.458e-01     3.429e-01   -2.963e-03
    9       9.000s     2.911e-01     2.940e-01    2.967e-03
   10      10.000s     2.441e-01     2.524e-01    8.286e-03
   11      11.000s     2.061e-01     2.170e-01    1.089e-02
   12      12.000s     1.754e-01     1.868e-01    1.138e-02
   13      13.000s     1.496e-01     1.611e-01    1.148e-02
   14      14.000s     1.279e-01     1.392e-01    1.130e-02
   15      15.000s     1.103e-01     1.205e-01    1.015e-02
   16      16.000s     9.603e-02     1.046e-01    8.562e-03
   17      17.000s     8.365e-02     9.105e-02    7.391e-03
   18      18.000s     7.331e-02     7.950e-02    6.192e-03
   19      19.000s     6.547e-02     6.967e-02    4.202e-03
   20      20.000s     5.928e-02     6.129e-02    2.010e-03
   21      21.000s     5.348e-02     5.416e-02    6.822e-04
   22      22.000s     4.809e-02     4.808e-02   -6.954e-06
   23      23.000s     4.392e-02     4.290e-02   -1.024e-03
   24      24.000s     4.092e-02     3.849e-02   -2.437e-03
   25      25.000s     3.838e-02     3.473e-02   -3.655e-03
   26      26.000s     3.630e-02     3.153e-02   -4.770e-03
   27      27.000s     3.520e-02     2.880e-02   -6.404e-03
   28      28.000s     3.509e-02     2.647e-02   -8.621e-03
   29      29.000s     3.557e-02     2.449e-02   -1.107e-02
   30      30.000s     3.667e-02     2.281e-02   -1.387e-02

============================================================

