SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/323/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.233e+00     1.411e-02  
T     =       6.254s    550679863402050.438s  

RSS   =    1.868e-02
SD    =    2.496e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.065e+00    6.510e-02
    2       2.000s     9.075e-01     9.098e-01    2.274e-03
    3       3.000s     8.126e-01     7.775e-01   -3.519e-02
    4       4.000s     7.123e-01     6.647e-01   -4.767e-02
    5       5.000s     6.126e-01     5.685e-01   -4.402e-02
    6       6.000s     5.198e-01     4.866e-01   -3.318e-02
    7       7.000s     4.351e-01     4.168e-01   -1.828e-02
    8       8.000s     3.582e-01     3.573e-01   -8.899e-04
    9       9.000s     2.918e-01     3.066e-01    1.481e-02
   10      10.000s     2.383e-01     2.634e-01    2.503e-02
   11      11.000s     1.968e-01     2.265e-01    2.977e-02
   12      12.000s     1.642e-01     1.951e-01    3.097e-02
   13      13.000s     1.389e-01     1.684e-01    2.950e-02
   14      14.000s     1.198e-01     1.456e-01    2.584e-02
   15      15.000s     1.047e-01     1.262e-01    2.147e-02
   16      16.000s     9.190e-02     1.096e-01    1.771e-02
   17      17.000s     8.119e-02     9.550e-02    1.431e-02
   18      18.000s     7.288e-02     8.347e-02    1.059e-02
   19      19.000s     6.635e-02     7.322e-02    6.873e-03
   20      20.000s     6.071e-02     6.449e-02    3.775e-03
   21      21.000s     5.599e-02     5.704e-02    1.059e-03
   22      22.000s     5.248e-02     5.070e-02   -1.778e-03
   23      23.000s     4.985e-02     4.529e-02   -4.558e-03
   24      24.000s     4.767e-02     4.069e-02   -6.979e-03
   25      25.000s     4.619e-02     3.676e-02   -9.428e-03
   26      26.000s     4.584e-02     3.341e-02   -1.243e-02
   27      27.000s     4.643e-02     3.056e-02   -1.587e-02
   28      28.000s     4.751e-02     2.813e-02   -1.938e-02
   29      29.000s     4.899e-02     2.606e-02   -2.293e-02
   30      30.000s     5.081e-02     2.429e-02   -2.651e-02

============================================================

