SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/236/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.135e+00     4.509e-02  
T     =       6.659s    2031770145485376.750s  

RSS   =    1.309e-03
SD    =    6.605e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.022e+00    2.165e-02
    2       2.000s     8.912e-01     8.855e-01   -5.709e-03
    3       3.000s     7.815e-01     7.683e-01   -1.322e-02
    4       4.000s     6.791e-01     6.675e-01   -1.164e-02
    5       5.000s     5.883e-01     5.807e-01   -7.581e-03
    6       6.000s     5.099e-01     5.060e-01   -3.853e-03
    7       7.000s     4.427e-01     4.417e-01   -9.850e-04
    8       8.000s     3.853e-01     3.864e-01    1.117e-03
    9       9.000s     3.363e-01     3.388e-01    2.534e-03
   10      10.000s     2.944e-01     2.979e-01    3.441e-03
   11      11.000s     2.586e-01     2.626e-01    4.058e-03
   12      12.000s     2.279e-01     2.323e-01    4.405e-03
   13      13.000s     2.018e-01     2.062e-01    4.396e-03
   14      14.000s     1.796e-01     1.837e-01    4.142e-03
   15      15.000s     1.605e-01     1.644e-01    3.919e-03
   16      16.000s     1.439e-01     1.478e-01    3.853e-03
   17      17.000s     1.296e-01     1.335e-01    3.828e-03
   18      18.000s     1.174e-01     1.211e-01    3.726e-03
   19      19.000s     1.070e-01     1.105e-01    3.553e-03
   20      20.000s     9.808e-02     1.014e-01    3.327e-03
   21      21.000s     9.058e-02     9.355e-02    2.977e-03
   22      22.000s     8.440e-02     8.680e-02    2.392e-03
   23      23.000s     7.948e-02     8.098e-02    1.499e-03
   24      24.000s     7.567e-02     7.598e-02    3.099e-04
   25      25.000s     7.273e-02     7.167e-02   -1.063e-03
   26      26.000s     7.048e-02     6.796e-02   -2.514e-03
   27      27.000s     6.889e-02     6.478e-02   -4.111e-03
   28      28.000s     6.806e-02     6.203e-02   -6.028e-03
   29      29.000s     6.788e-02     5.967e-02   -8.206e-03
   30      30.000s     6.786e-02     5.764e-02   -1.023e-02

============================================================

