SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/233/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.207e+00     2.262e-02  
T     =       6.151s    789956043461859.500s  

RSS   =    7.658e-03
SD    =    1.598e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.049e+00    4.854e-02
    2       2.000s     9.014e-01     8.946e-01   -6.813e-03
    3       3.000s     7.944e-01     7.638e-01   -3.061e-02
    4       4.000s     6.864e-01     6.526e-01   -3.388e-02
    5       5.000s     5.840e-01     5.580e-01   -2.601e-02
    6       6.000s     4.911e-01     4.777e-01   -1.343e-02
    7       7.000s     4.106e-01     4.094e-01   -1.142e-03
    8       8.000s     3.440e-01     3.514e-01    7.369e-03
    9       9.000s     2.904e-01     3.020e-01    1.169e-02
   10      10.000s     2.465e-01     2.601e-01    1.366e-02
   11      11.000s     2.098e-01     2.245e-01    1.469e-02
   12      12.000s     1.794e-01     1.942e-01    1.480e-02
   13      13.000s     1.544e-01     1.685e-01    1.405e-02
   14      14.000s     1.335e-01     1.466e-01    1.304e-02
   15      15.000s     1.160e-01     1.280e-01    1.192e-02
   16      16.000s     1.019e-01     1.122e-01    1.027e-02
   17      17.000s     9.065e-02     9.873e-02    8.080e-03
   18      18.000s     8.136e-02     8.731e-02    5.945e-03
   19      19.000s     7.347e-02     7.760e-02    4.135e-03
   20      20.000s     6.698e-02     6.935e-02    2.377e-03
   21      21.000s     6.171e-02     6.234e-02    6.285e-04
   22      22.000s     5.723e-02     5.638e-02   -8.481e-04
   23      23.000s     5.351e-02     5.132e-02   -2.190e-03
   24      24.000s     5.085e-02     4.701e-02   -3.837e-03
   25      25.000s     4.903e-02     4.335e-02   -5.674e-03
   26      26.000s     4.741e-02     4.024e-02   -7.168e-03
   27      27.000s     4.606e-02     3.760e-02   -8.466e-03
   28      28.000s     4.582e-02     3.535e-02   -1.047e-02
   29      29.000s     4.701e-02     3.344e-02   -1.356e-02
   30      30.000s     4.892e-02     3.182e-02   -1.710e-02

============================================================

