SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/316/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.190e+00     3.342e-02  
T     =       5.874s    1196606579291599.750s  

RSS   =    6.356e-03
SD    =    1.456e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.754e-02
    2       2.000s     8.803e-01     8.804e-01    8.965e-05
    3       3.000s     7.690e-01     7.478e-01   -2.124e-02
    4       4.000s     6.662e-01     6.360e-01   -3.024e-02
    5       5.000s     5.689e-01     5.416e-01   -2.726e-02
    6       6.000s     4.793e-01     4.621e-01   -1.719e-02
    7       7.000s     4.010e-01     3.950e-01   -6.051e-03
    8       8.000s     3.347e-01     3.384e-01    3.688e-03
    9       9.000s     2.790e-01     2.907e-01    1.164e-02
   10      10.000s     2.337e-01     2.504e-01    1.665e-02
   11      11.000s     1.985e-01     2.164e-01    1.791e-02
   12      12.000s     1.710e-01     1.878e-01    1.678e-02
   13      13.000s     1.484e-01     1.636e-01    1.520e-02
   14      14.000s     1.297e-01     1.432e-01    1.356e-02
   15      15.000s     1.146e-01     1.260e-01    1.142e-02
   16      16.000s     1.024e-01     1.115e-01    9.132e-03
   17      17.000s     9.204e-02     9.932e-02    7.278e-03
   18      18.000s     8.344e-02     8.900e-02    5.563e-03
   19      19.000s     7.680e-02     8.030e-02    3.498e-03
   20      20.000s     7.151e-02     7.296e-02    1.452e-03
   21      21.000s     6.680e-02     6.677e-02   -2.619e-05
   22      22.000s     6.280e-02     6.155e-02   -1.244e-03
   23      23.000s     5.988e-02     5.715e-02   -2.735e-03
   24      24.000s     5.768e-02     5.343e-02   -4.247e-03
   25      25.000s     5.562e-02     5.030e-02   -5.318e-03
   26      26.000s     5.400e-02     4.766e-02   -6.338e-03
   27      27.000s     5.355e-02     4.543e-02   -8.124e-03
   28      28.000s     5.433e-02     4.355e-02   -1.078e-02
   29      29.000s     5.574e-02     4.196e-02   -1.378e-02
   30      30.000s     5.744e-02     4.063e-02   -1.681e-02

============================================================

