SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/119/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.256e+00     4.153e-02  
T     =       4.447s    27668176491236.762s  

RSS   =    7.500e-03
SD    =    1.581e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.045e+00    4.462e-02
    2       2.000s     8.687e-01     8.426e-01   -2.613e-02
    3       3.000s     7.252e-01     6.813e-01   -4.387e-02
    4       4.000s     5.821e-01     5.525e-01   -2.963e-02
    5       5.000s     4.529e-01     4.496e-01   -3.322e-03
    6       6.000s     3.502e-01     3.674e-01    1.723e-02
    7       7.000s     2.772e-01     3.018e-01    2.453e-02
    8       8.000s     2.269e-01     2.494e-01    2.243e-02
    9       9.000s     1.902e-01     2.075e-01    1.735e-02
   10      10.000s     1.624e-01     1.741e-01    1.165e-02
   11      11.000s     1.418e-01     1.474e-01    5.537e-03
   12      12.000s     1.257e-01     1.261e-01    3.864e-04
   13      13.000s     1.115e-01     1.090e-01   -2.457e-03
   14      14.000s     9.912e-02     9.545e-02   -3.672e-03
   15      15.000s     8.906e-02     8.459e-02   -4.469e-03
   16      16.000s     8.061e-02     7.592e-02   -4.691e-03
   17      17.000s     7.285e-02     6.899e-02   -3.863e-03
   18      18.000s     6.612e-02     6.346e-02   -2.661e-03
   19      19.000s     6.095e-02     5.904e-02   -1.909e-03
   20      20.000s     5.681e-02     5.552e-02   -1.294e-03
   21      21.000s     5.304e-02     5.270e-02   -3.376e-04
   22      22.000s     5.006e-02     5.045e-02    3.917e-04
   23      23.000s     4.843e-02     4.865e-02    2.182e-04
   24      24.000s     4.763e-02     4.722e-02   -4.097e-04
   25      25.000s     4.681e-02     4.607e-02   -7.432e-04
   26      26.000s     4.618e-02     4.516e-02   -1.027e-03
   27      27.000s     4.634e-02     4.442e-02   -1.911e-03
   28      28.000s     4.704e-02     4.384e-02   -3.195e-03
   29      29.000s     4.752e-02     4.338e-02   -4.143e-03
   30      30.000s     4.762e-02     4.300e-02   -4.615e-03

============================================================

