SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/300/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.235e+00     2.335e-02  
T     =       5.341s    270718309193877.281s  

RSS   =    7.341e-03
SD    =    1.564e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.777e-02
    2       2.000s     8.869e-01     8.728e-01   -1.408e-02
    3       3.000s     7.632e-01     7.278e-01   -3.537e-02
    4       4.000s     6.400e-01     6.075e-01   -3.254e-02
    5       5.000s     5.278e-01     5.077e-01   -2.001e-02
    6       6.000s     4.320e-01     4.250e-01   -6.981e-03
    7       7.000s     3.526e-01     3.564e-01    3.877e-03
    8       8.000s     2.872e-01     2.996e-01    1.232e-02
    9       9.000s     2.351e-01     2.524e-01    1.731e-02
   10      10.000s     1.949e-01     2.133e-01    1.837e-02
   11      11.000s     1.638e-01     1.809e-01    1.703e-02
   12      12.000s     1.389e-01     1.540e-01    1.503e-02
   13      13.000s     1.190e-01     1.317e-01    1.264e-02
   14      14.000s     1.035e-01     1.132e-01    9.688e-03
   15      15.000s     9.098e-02     9.782e-02    6.845e-03
   16      16.000s     8.039e-02     8.511e-02    4.716e-03
   17      17.000s     7.161e-02     7.456e-02    2.953e-03
   18      18.000s     6.466e-02     6.582e-02    1.154e-03
   19      19.000s     5.889e-02     5.857e-02   -3.240e-04
   20      20.000s     5.373e-02     5.255e-02   -1.176e-03
   21      21.000s     4.943e-02     4.757e-02   -1.861e-03
   22      22.000s     4.622e-02     4.343e-02   -2.789e-03
   23      23.000s     4.363e-02     4.000e-02   -3.628e-03
   24      24.000s     4.123e-02     3.716e-02   -4.074e-03
   25      25.000s     3.934e-02     3.480e-02   -4.545e-03
   26      26.000s     3.835e-02     3.284e-02   -5.506e-03
   27      27.000s     3.798e-02     3.122e-02   -6.760e-03
   28      28.000s     3.792e-02     2.988e-02   -8.042e-03
   29      29.000s     3.848e-02     2.876e-02   -9.717e-03
   30      30.000s     4.013e-02     2.784e-02   -1.229e-02

============================================================

