SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/102/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.247e+00     3.174e-02  
T     =       4.794s    795310471135762.375s  

RSS   =    8.008e-03
SD    =    1.634e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.412e-02
    2       2.000s     8.665e-01     8.535e-01   -1.296e-02
    3       3.000s     7.369e-01     6.988e-01   -3.811e-02
    4       4.000s     6.135e-01     5.732e-01   -4.026e-02
    5       5.000s     4.927e-01     4.713e-01   -2.140e-02
    6       6.000s     3.843e-01     3.885e-01    4.194e-03
    7       7.000s     3.012e-01     3.214e-01    2.012e-02
    8       8.000s     2.431e-01     2.668e-01    2.369e-02
    9       9.000s     2.005e-01     2.226e-01    2.205e-02
   10      10.000s     1.675e-01     1.866e-01    1.910e-02
   11      11.000s     1.434e-01     1.575e-01    1.403e-02
   12      12.000s     1.259e-01     1.338e-01    7.906e-03
   13      13.000s     1.108e-01     1.146e-01    3.784e-03
   14      14.000s     9.713e-02     9.899e-02    1.866e-03
   15      15.000s     8.629e-02     8.633e-02    3.838e-05
   16      16.000s     7.785e-02     7.605e-02   -1.802e-03
   17      17.000s     6.983e-02     6.771e-02   -2.124e-03
   18      18.000s     6.228e-02     6.094e-02   -1.346e-03
   19      19.000s     5.675e-02     5.544e-02   -1.305e-03
   20      20.000s     5.294e-02     5.098e-02   -1.964e-03
   21      21.000s     4.920e-02     4.736e-02   -1.843e-03
   22      22.000s     4.548e-02     4.442e-02   -1.066e-03
   23      23.000s     4.313e-02     4.203e-02   -1.098e-03
   24      24.000s     4.212e-02     4.009e-02   -2.027e-03
   25      25.000s     4.121e-02     3.852e-02   -2.690e-03
   26      26.000s     4.030e-02     3.724e-02   -3.061e-03
   27      27.000s     4.041e-02     3.621e-02   -4.205e-03
   28      28.000s     4.154e-02     3.537e-02   -6.178e-03
   29      29.000s     4.270e-02     3.468e-02   -8.013e-03
   30      30.000s     4.357e-02     3.413e-02   -9.440e-03

============================================================

