SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/123/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.213e+00     4.224e-02  
T     =       4.852s    564425793598920.500s  

RSS   =    2.703e-03
SD    =    9.493e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.912e-02
    2       2.000s     8.650e-01     8.453e-01   -1.964e-02
    3       3.000s     7.219e-01     6.957e-01   -2.612e-02
    4       4.000s     5.885e-01     5.740e-01   -1.450e-02
    5       5.000s     4.753e-01     4.750e-01   -2.983e-04
    6       6.000s     3.856e-01     3.944e-01    8.743e-03
    7       7.000s     3.169e-01     3.288e-01    1.189e-02
    8       8.000s     2.637e-01     2.754e-01    1.170e-02
    9       9.000s     2.221e-01     2.320e-01    9.888e-03
   10      10.000s     1.897e-01     1.967e-01    6.963e-03
   11      11.000s     1.642e-01     1.679e-01    3.715e-03
   12      12.000s     1.434e-01     1.445e-01    1.107e-03
   13      13.000s     1.263e-01     1.254e-01   -8.065e-04
   14      14.000s     1.123e-01     1.099e-01   -2.397e-03
   15      15.000s     1.007e-01     9.734e-02   -3.369e-03
   16      16.000s     9.034e-02     8.707e-02   -3.262e-03
   17      17.000s     8.126e-02     7.872e-02   -2.532e-03
   18      18.000s     7.397e-02     7.193e-02   -2.046e-03
   19      19.000s     6.826e-02     6.640e-02   -1.860e-03
   20      20.000s     6.333e-02     6.190e-02   -1.435e-03
   21      21.000s     5.896e-02     5.824e-02   -7.212e-04
   22      22.000s     5.541e-02     5.526e-02   -1.521e-04
   23      23.000s     5.264e-02     5.283e-02    1.922e-04
   24      24.000s     5.030e-02     5.086e-02    5.604e-04
   25      25.000s     4.841e-02     4.925e-02    8.386e-04
   26      26.000s     4.733e-02     4.795e-02    6.188e-04
   27      27.000s     4.701e-02     4.688e-02   -1.286e-04
   28      28.000s     4.706e-02     4.602e-02   -1.045e-03
   29      29.000s     4.728e-02     4.531e-02   -1.970e-03
   30      30.000s     4.779e-02     4.474e-02   -3.050e-03

============================================================

