SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/61/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 106 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.162e+00     5.244e-02  
T     =       5.197s      164.216s  

RSS   =    4.022e-04
SD    =    3.661e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.011e+00    1.103e-02
    2       2.000s     8.526e-01     8.429e-01   -9.748e-03
    3       3.000s     7.125e-01     7.041e-01   -8.386e-03
    4       4.000s     5.922e-01     5.895e-01   -2.724e-03
    5       5.000s     4.930e-01     4.950e-01    1.943e-03
    6       6.000s     4.125e-01     4.169e-01    4.393e-03
    7       7.000s     3.484e-01     3.525e-01    4.058e-03
    8       8.000s     2.973e-01     2.993e-01    1.960e-03
    9       9.000s     2.552e-01     2.553e-01    1.323e-04
   10      10.000s     2.196e-01     2.190e-01   -6.326e-04
   11      11.000s     1.900e-01     1.890e-01   -9.842e-04
   12      12.000s     1.654e-01     1.642e-01   -1.234e-03
   13      13.000s     1.446e-01     1.437e-01   -9.215e-04
   14      14.000s     1.268e-01     1.267e-01   -2.062e-05
   15      15.000s     1.119e-01     1.127e-01    8.027e-04
   16      16.000s     9.980e-02     1.010e-01    1.252e-03
   17      17.000s     8.976e-02     9.140e-02    1.638e-03
   18      18.000s     8.140e-02     8.339e-02    1.991e-03
   19      19.000s     7.483e-02     7.673e-02    1.901e-03
   20      20.000s     6.981e-02     7.119e-02    1.384e-03
   21      21.000s     6.556e-02     6.657e-02    1.017e-03
   22      22.000s     6.168e-02     6.272e-02    1.037e-03
   23      23.000s     5.847e-02     5.949e-02    1.020e-03
   24      24.000s     5.614e-02     5.678e-02    6.387e-04
   25      25.000s     5.441e-02     5.449e-02    8.688e-05
   26      26.000s     5.302e-02     5.256e-02   -4.557e-04
   27      27.000s     5.210e-02     5.093e-02   -1.177e-03
   28      28.000s     5.177e-02     4.953e-02   -2.239e-03
   29      29.000s     5.184e-02     4.833e-02   -3.514e-03
   30      30.000s     5.216e-02     4.730e-02   -4.863e-03

============================================================

