SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/121/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.244e+00     1.729e-02  
T     =       5.795s    44926922982136.641s  

RSS   =    1.258e-02
SD    =    2.048e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.064e+00    6.394e-02
    2       2.000s     9.116e-01     8.980e-01   -1.355e-02
    3       3.000s     8.066e-01     7.584e-01   -4.812e-02
    4       4.000s     6.858e-01     6.410e-01   -4.479e-02
    5       5.000s     5.678e-01     5.421e-01   -2.570e-02
    6       6.000s     4.676e-01     4.589e-01   -8.618e-03
    7       7.000s     3.855e-01     3.889e-01    3.430e-03
    8       8.000s     3.174e-01     3.300e-01    1.266e-02
    9       9.000s     2.623e-01     2.805e-01    1.816e-02
   10      10.000s     2.196e-01     2.387e-01    1.915e-02
   11      11.000s     1.855e-01     2.036e-01    1.818e-02
   12      12.000s     1.566e-01     1.741e-01    1.749e-02
   13      13.000s     1.330e-01     1.493e-01    1.625e-02
   14      14.000s     1.147e-01     1.283e-01    1.368e-02
   15      15.000s     9.967e-02     1.107e-01    1.107e-02
   16      16.000s     8.656e-02     9.592e-02    9.364e-03
   17      17.000s     7.588e-02     8.346e-02    7.585e-03
   18      18.000s     6.783e-02     7.297e-02    5.140e-03
   19      19.000s     6.109e-02     6.415e-02    3.055e-03
   20      20.000s     5.488e-02     5.672e-02    1.837e-03
   21      21.000s     5.004e-02     5.047e-02    4.318e-04
   22      22.000s     4.690e-02     4.521e-02   -1.691e-03
   23      23.000s     4.430e-02     4.078e-02   -3.515e-03
   24      24.000s     4.155e-02     3.706e-02   -4.487e-03
   25      25.000s     3.957e-02     3.393e-02   -5.643e-03
   26      26.000s     3.913e-02     3.129e-02   -7.841e-03
   27      27.000s     3.956e-02     2.907e-02   -1.049e-02
   28      28.000s     4.012e-02     2.720e-02   -1.291e-02
   29      29.000s     4.110e-02     2.563e-02   -1.547e-02
   30      30.000s     4.290e-02     2.431e-02   -1.859e-02

============================================================

