SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/340/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.239e+00     2.866e-02  
T     =       4.654s    508956930468149.875s  

RSS   =    2.446e-03
SD    =    9.029e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.821e-02
    2       2.000s     8.544e-01     8.350e-01   -1.941e-02
    3       3.000s     7.038e-01     6.791e-01   -2.476e-02
    4       4.000s     5.662e-01     5.533e-01   -1.284e-02
    5       5.000s     4.523e-01     4.519e-01   -4.450e-04
    6       6.000s     3.630e-01     3.701e-01    7.007e-03
    7       7.000s     2.936e-01     3.040e-01    1.041e-02
    8       8.000s     2.400e-01     2.508e-01    1.083e-02
    9       9.000s     1.990e-01     2.079e-01    8.821e-03
   10      10.000s     1.674e-01     1.732e-01    5.853e-03
   11      11.000s     1.418e-01     1.453e-01    3.473e-03
   12      12.000s     1.209e-01     1.227e-01    1.843e-03
   13      13.000s     1.041e-01     1.045e-01    4.750e-04
   14      14.000s     9.039e-02     8.986e-02   -5.217e-04
   15      15.000s     7.894e-02     7.803e-02   -9.059e-04
   16      16.000s     6.953e-02     6.848e-02   -1.049e-03
   17      17.000s     6.206e-02     6.078e-02   -1.273e-03
   18      18.000s     5.579e-02     5.457e-02   -1.212e-03
   19      19.000s     5.017e-02     4.956e-02   -6.021e-04
   20      20.000s     4.548e-02     4.552e-02    3.662e-05
   21      21.000s     4.208e-02     4.226e-02    1.833e-04
   22      22.000s     3.952e-02     3.963e-02    1.146e-04
   23      23.000s     3.723e-02     3.751e-02    2.786e-04
   24      24.000s     3.531e-02     3.580e-02    4.865e-04
   25      25.000s     3.408e-02     3.442e-02    3.341e-04
   26      26.000s     3.344e-02     3.330e-02   -1.363e-04
   27      27.000s     3.322e-02     3.241e-02   -8.086e-04
   28      28.000s     3.376e-02     3.168e-02   -2.073e-03
   29      29.000s     3.554e-02     3.110e-02   -4.446e-03
   30      30.000s     3.850e-02     3.063e-02   -7.876e-03

============================================================

