SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/249/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.188e+00     3.828e-02  
T     =       5.485s    156631209730501.875s  

RSS   =    2.399e-03
SD    =    8.943e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.871e-02
    2       2.000s     8.789e-01     8.636e-01   -1.530e-02
    3       3.000s     7.502e-01     7.261e-01   -2.410e-02
    4       4.000s     6.279e-01     6.115e-01   -1.645e-02
    5       5.000s     5.208e-01     5.159e-01   -4.828e-03
    6       6.000s     4.317e-01     4.363e-01    4.624e-03
    7       7.000s     3.600e-01     3.700e-01    9.971e-03
    8       8.000s     3.033e-01     3.147e-01    1.145e-02
    9       9.000s     2.584e-01     2.686e-01    1.019e-02
   10      10.000s     2.228e-01     2.302e-01    7.488e-03
   11      11.000s     1.938e-01     1.983e-01    4.492e-03
   12      12.000s     1.696e-01     1.716e-01    2.009e-03
   13      13.000s     1.490e-01     1.494e-01    3.426e-04
   14      14.000s     1.316e-01     1.309e-01   -6.933e-04
   15      15.000s     1.169e-01     1.154e-01   -1.420e-03
   16      16.000s     1.045e-01     1.026e-01   -1.895e-03
   17      17.000s     9.380e-02     9.186e-02   -1.943e-03
   18      18.000s     8.447e-02     8.293e-02   -1.544e-03
   19      19.000s     7.650e-02     7.549e-02   -1.012e-03
   20      20.000s     6.998e-02     6.929e-02   -6.876e-04
   21      21.000s     6.472e-02     6.412e-02   -5.976e-04
   22      22.000s     6.033e-02     5.982e-02   -5.177e-04
   23      23.000s     5.653e-02     5.623e-02   -3.073e-04
   24      24.000s     5.333e-02     5.324e-02   -8.947e-05
   25      25.000s     5.085e-02     5.074e-02   -1.089e-04
   26      26.000s     4.913e-02     4.867e-02   -4.594e-04
   27      27.000s     4.792e-02     4.694e-02   -9.842e-04
   28      28.000s     4.698e-02     4.549e-02   -1.483e-03
   29      29.000s     4.630e-02     4.429e-02   -2.007e-03
   30      30.000s     4.614e-02     4.329e-02   -2.847e-03

============================================================

