SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/265/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.179e+00     7.076e-03  
T     =       7.178s    90214756955210.391s  

RSS   =    5.501e-03
SD    =    1.354e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.253e-02
    2       2.000s     8.985e-01     8.992e-01    6.890e-04
    3       3.000s     7.958e-01     7.831e-01   -1.267e-02
    4       4.000s     6.991e-01     6.822e-01   -1.691e-02
    5       5.000s     6.114e-01     5.944e-01   -1.696e-02
    6       6.000s     5.333e-01     5.180e-01   -1.524e-02
    7       7.000s     4.642e-01     4.516e-01   -1.267e-02
    8       8.000s     4.032e-01     3.938e-01   -9.385e-03
    9       9.000s     3.489e-01     3.435e-01   -5.450e-03
   10      10.000s     3.007e-01     2.997e-01   -1.005e-03
   11      11.000s     2.578e-01     2.617e-01    3.850e-03
   12      12.000s     2.197e-01     2.286e-01    8.842e-03
   13      13.000s     1.865e-01     1.998e-01    1.323e-02
   14      14.000s     1.585e-01     1.747e-01    1.618e-02
   15      15.000s     1.355e-01     1.529e-01    1.741e-02
   16      16.000s     1.167e-01     1.339e-01    1.724e-02
   17      17.000s     1.014e-01     1.174e-01    1.604e-02
   18      18.000s     8.902e-02     1.031e-01    1.406e-02
   19      19.000s     7.896e-02     9.060e-02    1.164e-02
   20      20.000s     7.064e-02     7.973e-02    9.094e-03
   21      21.000s     6.378e-02     7.028e-02    6.500e-03
   22      22.000s     5.831e-02     6.206e-02    3.757e-03
   23      23.000s     5.397e-02     5.491e-02    9.424e-04
   24      24.000s     5.042e-02     4.869e-02   -1.731e-03
   25      25.000s     4.760e-02     4.328e-02   -4.321e-03
   26      26.000s     4.579e-02     3.857e-02   -7.218e-03
   27      27.000s     4.522e-02     3.447e-02   -1.075e-02
   28      28.000s     4.578e-02     3.091e-02   -1.487e-02
   29      29.000s     4.709e-02     2.781e-02   -1.928e-02
   30      30.000s     4.867e-02     2.511e-02   -2.356e-02

============================================================

