SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/153/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.237e+00     3.204e-02  
T     =       5.119s    380790215989520.250s  

RSS   =    9.075e-03
SD    =    1.739e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.050e+00    4.991e-02
    2       2.000s     8.829e-01     8.693e-01   -1.365e-02
    3       3.000s     7.605e-01     7.207e-01   -3.977e-02
    4       4.000s     6.399e-01     5.985e-01   -4.139e-02
    5       5.000s     5.230e-01     4.980e-01   -2.497e-02
    6       6.000s     4.170e-01     4.153e-01   -1.658e-03
    7       7.000s     3.317e-01     3.473e-01    1.561e-02
    8       8.000s     2.692e-01     2.914e-01    2.213e-02
    9       9.000s     2.232e-01     2.453e-01    2.211e-02
   10      10.000s     1.873e-01     2.075e-01    2.021e-02
   11      11.000s     1.594e-01     1.764e-01    1.696e-02
   12      12.000s     1.386e-01     1.508e-01    1.216e-02
   13      13.000s     1.221e-01     1.297e-01    7.608e-03
   14      14.000s     1.076e-01     1.124e-01    4.792e-03
   15      15.000s     9.512e-02     9.811e-02    2.984e-03
   16      16.000s     8.518e-02     8.638e-02    1.203e-03
   17      17.000s     7.682e-02     7.674e-02   -8.262e-05
   18      18.000s     6.926e-02     6.881e-02   -4.511e-04
   19      19.000s     6.304e-02     6.229e-02   -7.570e-04
   20      20.000s     5.858e-02     5.692e-02   -1.658e-03
   21      21.000s     5.499e-02     5.250e-02   -2.484e-03
   22      22.000s     5.152e-02     4.887e-02   -2.646e-03
   23      23.000s     4.867e-02     4.589e-02   -2.786e-03
   24      24.000s     4.699e-02     4.343e-02   -3.562e-03
   25      25.000s     4.592e-02     4.141e-02   -4.512e-03
   26      26.000s     4.484e-02     3.975e-02   -5.096e-03
   27      27.000s     4.413e-02     3.838e-02   -5.746e-03
   28      28.000s     4.422e-02     3.726e-02   -6.964e-03
   29      29.000s     4.464e-02     3.633e-02   -8.311e-03
   30      30.000s     4.478e-02     3.557e-02   -9.210e-03

============================================================

