SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/291/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 200 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.232e+00     8.219e-02  
T     =       3.652s       25.490s  

RSS   =    1.565e-03
SD    =    7.222e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.016e+00    1.632e-02
    2       2.000s     8.100e-01     7.888e-01   -2.123e-02
    3       3.000s     6.292e-01     6.151e-01   -1.409e-02
    4       4.000s     4.821e-01     4.825e-01    3.961e-04
    5       5.000s     3.717e-01     3.810e-01    9.323e-03
    6       6.000s     2.912e-01     3.034e-01    1.212e-02
    7       7.000s     2.333e-01     2.438e-01    1.046e-02
    8       8.000s     1.919e-01     1.979e-01    6.013e-03
    9       9.000s     1.616e-01     1.626e-01    9.755e-04
   10      10.000s     1.382e-01     1.353e-01   -2.952e-03
   11      11.000s     1.195e-01     1.140e-01   -5.487e-03
   12      12.000s     1.043e-01     9.744e-02   -6.865e-03
   13      13.000s     9.135e-02     8.442e-02   -6.928e-03
   14      14.000s     7.981e-02     7.413e-02   -5.687e-03
   15      15.000s     6.979e-02     6.591e-02   -3.874e-03
   16      16.000s     6.152e-02     5.930e-02   -2.219e-03
   17      17.000s     5.465e-02     5.392e-02   -7.322e-04
   18      18.000s     4.872e-02     4.948e-02    7.611e-04
   19      19.000s     4.381e-02     4.579e-02    1.975e-03
   20      20.000s     4.008e-02     4.266e-02    2.581e-03
   21      21.000s     3.718e-02     3.998e-02    2.806e-03
   22      22.000s     3.461e-02     3.766e-02    3.045e-03
   23      23.000s     3.240e-02     3.561e-02    3.205e-03
   24      24.000s     3.084e-02     3.378e-02    2.945e-03
   25      25.000s     2.983e-02     3.214e-02    2.301e-03
   26      26.000s     2.906e-02     3.063e-02    1.571e-03
   27      27.000s     2.850e-02     2.926e-02    7.582e-04
   28      28.000s     2.843e-02     2.798e-02   -4.560e-04
   29      29.000s     2.904e-02     2.679e-02   -2.259e-03
   30      30.000s     3.027e-02     2.567e-02   -4.601e-03

============================================================

