SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/231/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.195e+00     2.683e-02  
T     =       6.553s    178898369279351.906s  

RSS   =    8.368e-03
SD    =    1.670e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.053e+00    5.273e-02
    2       2.000s     9.147e-01     9.075e-01   -7.169e-03
    3       3.000s     8.157e-01     7.829e-01   -3.279e-02
    4       4.000s     7.106e-01     6.759e-01   -3.467e-02
    5       5.000s     6.101e-01     5.840e-01   -2.603e-02
    6       6.000s     5.199e-01     5.052e-01   -1.471e-02
    7       7.000s     4.412e-01     4.375e-01   -3.720e-03
    8       8.000s     3.742e-01     3.793e-01    5.128e-03
    9       9.000s     3.185e-01     3.295e-01    1.095e-02
   10      10.000s     2.722e-01     2.866e-01    1.446e-02
   11      11.000s     2.335e-01     2.499e-01    1.640e-02
   12      12.000s     2.018e-01     2.183e-01    1.648e-02
   13      13.000s     1.765e-01     1.912e-01    1.473e-02
   14      14.000s     1.554e-01     1.679e-01    1.249e-02
   15      15.000s     1.372e-01     1.480e-01    1.077e-02
   16      16.000s     1.216e-01     1.308e-01    9.197e-03
   17      17.000s     1.088e-01     1.161e-01    7.268e-03
   18      18.000s     9.801e-02     1.035e-01    5.458e-03
   19      19.000s     8.840e-02     9.262e-02    4.223e-03
   20      20.000s     8.023e-02     8.331e-02    3.079e-03
   21      21.000s     7.378e-02     7.532e-02    1.539e-03
   22      22.000s     6.849e-02     6.846e-02   -3.112e-05
   23      23.000s     6.381e-02     6.257e-02   -1.244e-03
   24      24.000s     6.002e-02     5.751e-02   -2.509e-03
   25      25.000s     5.747e-02     5.317e-02   -4.299e-03
   26      26.000s     5.585e-02     4.944e-02   -6.410e-03
   27      27.000s     5.482e-02     4.624e-02   -8.581e-03
   28      28.000s     5.460e-02     4.349e-02   -1.111e-02
   29      29.000s     5.536e-02     4.114e-02   -1.422e-02
   30      30.000s     5.652e-02     3.911e-02   -1.740e-02

============================================================

