SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/10026/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.127e+00     4.966e-02  
T     =       6.889s    2166018608776905.250s  

RSS   =    2.151e-03
SD    =    8.467e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.442e-02
    2       2.000s     8.945e-01     8.927e-01   -1.783e-03
    3       3.000s     7.910e-01     7.788e-01   -1.219e-02
    4       4.000s     6.946e-01     6.803e-01   -1.432e-02
    5       5.000s     6.079e-01     5.951e-01   -1.279e-02
    6       6.000s     5.310e-01     5.214e-01   -9.663e-03
    7       7.000s     4.633e-01     4.576e-01   -5.685e-03
    8       8.000s     4.041e-01     4.025e-01   -1.548e-03
    9       9.000s     3.529e-01     3.548e-01    1.955e-03
   10      10.000s     3.091e-01     3.136e-01    4.480e-03
   11      11.000s     2.718e-01     2.779e-01    6.169e-03
   12      12.000s     2.399e-01     2.471e-01    7.160e-03
   13      13.000s     2.129e-01     2.204e-01    7.483e-03
   14      14.000s     1.899e-01     1.973e-01    7.394e-03
   15      15.000s     1.701e-01     1.774e-01    7.323e-03
   16      16.000s     1.528e-01     1.601e-01    7.353e-03
   17      17.000s     1.381e-01     1.452e-01    7.110e-03
   18      18.000s     1.260e-01     1.323e-01    6.340e-03
   19      19.000s     1.158e-01     1.211e-01    5.278e-03
   20      20.000s     1.072e-01     1.115e-01    4.264e-03
   21      21.000s     9.984e-02     1.031e-01    3.277e-03
   22      22.000s     9.378e-02     9.589e-02    2.115e-03
   23      23.000s     8.885e-02     8.965e-02    8.005e-04
   24      24.000s     8.475e-02     8.424e-02   -5.107e-04
   25      25.000s     8.149e-02     7.957e-02   -1.916e-03
   26      26.000s     7.926e-02     7.553e-02   -3.734e-03
   27      27.000s     7.809e-02     7.203e-02   -6.061e-03
   28      28.000s     7.761e-02     6.901e-02   -8.604e-03
   29      29.000s     7.740e-02     6.639e-02   -1.100e-02
   30      30.000s     7.724e-02     6.413e-02   -1.311e-02

============================================================

