SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/184/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.215e+00     2.028e-02  
T     =       5.634s    365455082818626.562s  

RSS   =    5.335e-03
SD    =    1.334e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.744e-02
    2       2.000s     8.781e-01     8.720e-01   -6.107e-03
    3       3.000s     7.566e-01     7.335e-01   -2.312e-02
    4       4.000s     6.435e-01     6.175e-01   -2.596e-02
    5       5.000s     5.422e-01     5.204e-01   -2.186e-02
    6       6.000s     4.524e-01     4.390e-01   -1.332e-02
    7       7.000s     3.735e-01     3.709e-01   -2.557e-03
    8       8.000s     3.073e-01     3.139e-01    6.624e-03
    9       9.000s     2.543e-01     2.662e-01    1.183e-02
   10      10.000s     2.122e-01     2.262e-01    1.394e-02
   11      11.000s     1.781e-01     1.927e-01    1.462e-02
   12      12.000s     1.505e-01     1.647e-01    1.414e-02
   13      13.000s     1.287e-01     1.412e-01    1.245e-02
   14      14.000s     1.110e-01     1.215e-01    1.056e-02
   15      15.000s     9.585e-02     1.050e-01    9.198e-03
   16      16.000s     8.335e-02     9.126e-02    7.912e-03
   17      17.000s     7.343e-02     7.972e-02    6.288e-03
   18      18.000s     6.519e-02     7.005e-02    4.866e-03
   19      19.000s     5.801e-02     6.196e-02    3.945e-03
   20      20.000s     5.236e-02     5.518e-02    2.826e-03
   21      21.000s     4.841e-02     4.951e-02    1.091e-03
   22      22.000s     4.532e-02     4.475e-02   -5.656e-04
   23      23.000s     4.238e-02     4.077e-02   -1.606e-03
   24      24.000s     4.006e-02     3.744e-02   -2.616e-03
   25      25.000s     3.888e-02     3.465e-02   -4.226e-03
   26      26.000s     3.845e-02     3.231e-02   -6.136e-03
   27      27.000s     3.839e-02     3.036e-02   -8.028e-03
   28      28.000s     3.914e-02     2.872e-02   -1.042e-02
   29      29.000s     4.111e-02     2.735e-02   -1.376e-02
   30      30.000s     4.364e-02     2.620e-02   -1.744e-02

============================================================

