SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/270/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     3.144e-02  
T     =       5.202s    25537193060692.266s  

RSS   =    4.291e-03
SD    =    1.196e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.903e-02
    2       2.000s     8.821e-01     8.628e-01   -1.929e-02
    3       3.000s     7.479e-01     7.174e-01   -3.049e-02
    4       4.000s     6.181e-01     5.975e-01   -2.060e-02
    5       5.000s     5.059e-01     4.985e-01   -7.455e-03
    6       6.000s     4.147e-01     4.168e-01    2.087e-03
    7       7.000s     3.420e-01     3.494e-01    7.455e-03
    8       8.000s     2.843e-01     2.938e-01    9.539e-03
    9       9.000s     2.386e-01     2.479e-01    9.329e-03
   10      10.000s     2.020e-01     2.101e-01    8.084e-03
   11      11.000s     1.720e-01     1.788e-01    6.869e-03
   12      12.000s     1.470e-01     1.531e-01    6.028e-03
   13      13.000s     1.263e-01     1.318e-01    5.474e-03
   14      14.000s     1.091e-01     1.142e-01    5.140e-03
   15      15.000s     9.484e-02     9.976e-02    4.925e-03
   16      16.000s     8.317e-02     8.781e-02    4.642e-03
   17      17.000s     7.371e-02     7.796e-02    4.242e-03
   18      18.000s     6.597e-02     6.982e-02    3.854e-03
   19      19.000s     5.964e-02     6.311e-02    3.470e-03
   20      20.000s     5.469e-02     5.757e-02    2.881e-03
   21      21.000s     5.100e-02     5.300e-02    1.999e-03
   22      22.000s     4.825e-02     4.923e-02    9.824e-04
   23      23.000s     4.619e-02     4.612e-02   -6.838e-05
   24      24.000s     4.483e-02     4.355e-02   -1.274e-03
   25      25.000s     4.422e-02     4.144e-02   -2.783e-03
   26      26.000s     4.431e-02     3.969e-02   -4.619e-03
   27      27.000s     4.499e-02     3.825e-02   -6.743e-03
   28      28.000s     4.608e-02     3.706e-02   -9.023e-03
   29      29.000s     4.718e-02     3.608e-02   -1.111e-02
   30      30.000s     4.784e-02     3.527e-02   -1.257e-02

============================================================

