SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/5/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.199e+00     4.381e-02  
T     =       4.981s    442906492795752.688s  

RSS   =    1.883e-03
SD    =    7.923e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.447e-02
    2       2.000s     8.631e-01     8.461e-01   -1.699e-02
    3       3.000s     7.205e-01     7.002e-01   -2.030e-02
    4       4.000s     5.928e-01     5.808e-01   -1.205e-02
    5       5.000s     4.850e-01     4.831e-01   -1.887e-03
    6       6.000s     3.963e-01     4.032e-01    6.873e-03
    7       7.000s     3.267e-01     3.378e-01    1.116e-02
    8       8.000s     2.738e-01     2.844e-01    1.054e-02
    9       9.000s     2.327e-01     2.406e-01    7.862e-03
   10      10.000s     1.996e-01     2.048e-01    5.211e-03
   11      11.000s     1.732e-01     1.755e-01    2.375e-03
   12      12.000s     1.521e-01     1.516e-01   -5.527e-04
   13      13.000s     1.342e-01     1.320e-01   -2.230e-03
   14      14.000s     1.183e-01     1.159e-01   -2.345e-03
   15      15.000s     1.050e-01     1.028e-01   -2.192e-03
   16      16.000s     9.443e-02     9.208e-02   -2.349e-03
   17      17.000s     8.524e-02     8.330e-02   -1.936e-03
   18      18.000s     7.679e-02     7.612e-02   -6.661e-04
   19      19.000s     6.985e-02     7.024e-02    3.919e-04
   20      20.000s     6.480e-02     6.543e-02    6.311e-04
   21      21.000s     6.079e-02     6.150e-02    7.069e-04
   22      22.000s     5.726e-02     5.828e-02    1.021e-03
   23      23.000s     5.463e-02     5.565e-02    1.019e-03
   24      24.000s     5.301e-02     5.350e-02    4.923e-04
   25      25.000s     5.166e-02     5.174e-02    7.537e-05
   26      26.000s     5.033e-02     5.029e-02   -3.808e-05
   27      27.000s     4.966e-02     4.911e-02   -5.475e-04
   28      28.000s     4.990e-02     4.815e-02   -1.747e-03
   29      29.000s     5.037e-02     4.736e-02   -3.012e-03
   30      30.000s     5.071e-02     4.671e-02   -3.991e-03

============================================================

