SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/55/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.189e+00     3.920e-02  
T     =       5.936s    514313137643374.500s  

RSS   =    5.222e-03
SD    =    1.319e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.044e+00    4.386e-02
    2       2.000s     9.046e-01     8.881e-01   -1.648e-02
    3       3.000s     7.911e-01     7.565e-01   -3.460e-02
    4       4.000s     6.729e-01     6.453e-01   -2.763e-02
    5       5.000s     5.638e-01     5.513e-01   -1.247e-02
    6       6.000s     4.710e-01     4.719e-01    9.064e-04
    7       7.000s     3.955e-01     4.049e-01    9.374e-03
    8       8.000s     3.350e-01     3.482e-01    1.319e-02
    9       9.000s     2.866e-01     3.003e-01    1.365e-02
   10      10.000s     2.476e-01     2.598e-01    1.222e-02
   11      11.000s     2.156e-01     2.256e-01    9.994e-03
   12      12.000s     1.893e-01     1.967e-01    7.400e-03
   13      13.000s     1.675e-01     1.723e-01    4.742e-03
   14      14.000s     1.491e-01     1.517e-01    2.544e-03
   15      15.000s     1.331e-01     1.342e-01    1.143e-03
   16      16.000s     1.191e-01     1.195e-01    3.823e-04
   17      17.000s     1.071e-01     1.070e-01   -2.781e-05
   18      18.000s     9.668e-02     9.652e-02   -1.616e-04
   19      19.000s     8.774e-02     8.764e-02   -1.076e-04
   20      20.000s     8.028e-02     8.013e-02   -1.545e-04
   21      21.000s     7.425e-02     7.378e-02   -4.668e-04
   22      22.000s     6.926e-02     6.842e-02   -8.418e-04
   23      23.000s     6.493e-02     6.389e-02   -1.042e-03
   24      24.000s     6.123e-02     6.006e-02   -1.169e-03
   25      25.000s     5.833e-02     5.683e-02   -1.501e-03
   26      26.000s     5.625e-02     5.410e-02   -2.155e-03
   27      27.000s     5.487e-02     5.179e-02   -3.082e-03
   28      28.000s     5.411e-02     4.984e-02   -4.276e-03
   29      29.000s     5.395e-02     4.819e-02   -5.766e-03
   30      30.000s     5.427e-02     4.679e-02   -7.480e-03

============================================================

