SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/30/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.173e+00     3.717e-02  
T     =       6.107s    521587096724032.188s  

RSS   =    3.097e-03
SD    =    1.016e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.291e-02
    2       2.000s     8.909e-01     8.825e-01   -8.389e-03
    3       3.000s     7.770e-01     7.548e-01   -2.221e-02
    4       4.000s     6.671e-01     6.464e-01   -2.067e-02
    5       5.000s     5.675e-01     5.544e-01   -1.316e-02
    6       6.000s     4.814e-01     4.763e-01   -5.150e-03
    7       7.000s     4.089e-01     4.099e-01    1.019e-03
    8       8.000s     3.487e-01     3.536e-01    4.887e-03
    9       9.000s     2.988e-01     3.058e-01    6.985e-03
   10      10.000s     2.571e-01     2.652e-01    8.125e-03
   11      11.000s     2.221e-01     2.308e-01    8.733e-03
   12      12.000s     1.928e-01     2.016e-01    8.739e-03
   13      13.000s     1.687e-01     1.767e-01    8.048e-03
   14      14.000s     1.488e-01     1.556e-01    6.874e-03
   15      15.000s     1.322e-01     1.377e-01    5.592e-03
   16      16.000s     1.181e-01     1.226e-01    4.482e-03
   17      17.000s     1.060e-01     1.097e-01    3.652e-03
   18      18.000s     9.567e-02     9.871e-02    3.044e-03
   19      19.000s     8.695e-02     8.942e-02    2.468e-03
   20      20.000s     7.974e-02     8.152e-02    1.782e-03
   21      21.000s     7.377e-02     7.483e-02    1.060e-03
   22      22.000s     6.867e-02     6.914e-02    4.643e-04
   23      23.000s     6.433e-02     6.431e-02   -1.727e-05
   24      24.000s     6.082e-02     6.021e-02   -6.084e-04
   25      25.000s     5.828e-02     5.673e-02   -1.544e-03
   26      26.000s     5.672e-02     5.378e-02   -2.945e-03
   27      27.000s     5.611e-02     5.127e-02   -4.845e-03
   28      28.000s     5.633e-02     4.914e-02   -7.189e-03
   29      29.000s     5.712e-02     4.733e-02   -9.790e-03
   30      30.000s     5.814e-02     4.580e-02   -1.234e-02

============================================================

