SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/282/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.193e+00     4.014e-02  
T     =       5.357s    575102410499694.625s  

RSS   =    2.491e-03
SD    =    9.113e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    2.980e-02
    2       2.000s     8.794e-01     8.613e-01   -1.813e-02
    3       3.000s     7.467e-01     7.215e-01   -2.520e-02
    4       4.000s     6.199e-01     6.054e-01   -1.442e-02
    5       5.000s     5.109e-01     5.092e-01   -1.740e-03
    6       6.000s     4.231e-01     4.293e-01    6.241e-03
    7       7.000s     3.536e-01     3.630e-01    9.466e-03
    8       8.000s     2.983e-01     3.081e-01    9.726e-03
    9       9.000s     2.542e-01     2.624e-01    8.263e-03
   10      10.000s     2.187e-01     2.246e-01    5.923e-03
   11      11.000s     1.896e-01     1.932e-01    3.541e-03
   12      12.000s     1.655e-01     1.671e-01    1.601e-03
   13      13.000s     1.454e-01     1.455e-01    1.358e-04
   14      14.000s     1.284e-01     1.276e-01   -8.204e-04
   15      15.000s     1.138e-01     1.127e-01   -1.112e-03
   16      16.000s     1.012e-01     1.003e-01   -8.592e-04
   17      17.000s     9.057e-02     9.007e-02   -5.064e-04
   18      18.000s     8.186e-02     8.157e-02   -2.989e-04
   19      19.000s     7.457e-02     7.451e-02   -6.075e-05
   20      20.000s     6.829e-02     6.866e-02    3.648e-04
   21      21.000s     6.301e-02     6.380e-02    7.928e-04
   22      22.000s     5.878e-02     5.977e-02    9.894e-04
   23      23.000s     5.544e-02     5.643e-02    9.900e-04
   24      24.000s     5.276e-02     5.365e-02    8.975e-04
   25      25.000s     5.077e-02     5.135e-02    5.863e-04
   26      26.000s     4.961e-02     4.944e-02   -1.695e-04
   27      27.000s     4.926e-02     4.786e-02   -1.402e-03
   28      28.000s     4.952e-02     4.654e-02   -2.974e-03
   29      29.000s     5.025e-02     4.545e-02   -4.796e-03
   30      30.000s     5.138e-02     4.455e-02   -6.830e-03

============================================================

