SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/204/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.254e+00     3.518e-02  
T     =       4.257s    84190956233430.062s  

RSS   =    3.336e-03
SD    =    1.055e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.689e-02
    2       2.000s     8.399e-01     8.193e-01   -2.062e-02
    3       3.000s     6.833e-01     6.551e-01   -2.814e-02
    4       4.000s     5.402e-01     5.254e-01   -1.483e-02
    5       5.000s     4.184e-01     4.228e-01    4.371e-03
    6       6.000s     3.251e-01     3.416e-01    1.655e-02
    7       7.000s     2.594e-01     2.775e-01    1.805e-02
    8       8.000s     2.126e-01     2.268e-01    1.416e-02
    9       9.000s     1.769e-01     1.866e-01    9.709e-03
   10      10.000s     1.501e-01     1.549e-01    4.798e-03
   11      11.000s     1.306e-01     1.299e-01   -7.643e-04
   12      12.000s     1.148e-01     1.100e-01   -4.794e-03
   13      13.000s     1.005e-01     9.438e-02   -6.095e-03
   14      14.000s     8.829e-02     8.198e-02   -6.302e-03
   15      15.000s     7.887e-02     7.219e-02   -6.685e-03
   16      16.000s     7.071e-02     6.444e-02   -6.269e-03
   17      17.000s     6.277e-02     5.831e-02   -4.457e-03
   18      18.000s     5.614e-02     5.347e-02   -2.674e-03
   19      19.000s     5.163e-02     4.964e-02   -1.988e-03
   20      20.000s     4.808e-02     4.661e-02   -1.462e-03
   21      21.000s     4.442e-02     4.422e-02   -1.976e-04
   22      22.000s     4.131e-02     4.233e-02    1.020e-03
   23      23.000s     3.947e-02     4.083e-02    1.362e-03
   24      24.000s     3.821e-02     3.965e-02    1.441e-03
   25      25.000s     3.675e-02     3.871e-02    1.960e-03
   26      26.000s     3.557e-02     3.797e-02    2.398e-03
   27      27.000s     3.529e-02     3.739e-02    2.094e-03
   28      28.000s     3.560e-02     3.693e-02    1.327e-03
   29      29.000s     3.618e-02     3.656e-02    3.801e-04
   30      30.000s     3.750e-02     3.627e-02   -1.234e-03

============================================================

