SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/307/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.224e+00     1.303e-02  
T     =       5.419s    94350531532878.344s  

RSS   =    2.727e-03
SD    =    9.535e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.087e-02
    2       2.000s     8.720e-01     8.594e-01   -1.268e-02
    3       3.000s     7.373e-01     7.167e-01   -2.051e-02
    4       4.000s     6.158e-01     5.982e-01   -1.765e-02
    5       5.000s     5.111e-01     4.996e-01   -1.156e-02
    6       6.000s     4.213e-01     4.176e-01   -3.758e-03
    7       7.000s     3.463e-01     3.494e-01    3.146e-03
    8       8.000s     2.857e-01     2.927e-01    7.051e-03
    9       9.000s     2.370e-01     2.456e-01    8.590e-03
   10      10.000s     1.972e-01     2.064e-01    9.165e-03
   11      11.000s     1.649e-01     1.738e-01    8.906e-03
   12      12.000s     1.390e-01     1.467e-01    7.675e-03
   13      13.000s     1.179e-01     1.242e-01    6.308e-03
   14      14.000s     9.984e-02     1.055e-01    5.618e-03
   15      15.000s     8.464e-02     8.989e-02    5.252e-03
   16      16.000s     7.244e-02     7.694e-02    4.495e-03
   17      17.000s     6.276e-02     6.617e-02    3.409e-03
   18      18.000s     5.479e-02     5.721e-02    2.428e-03
   19      19.000s     4.824e-02     4.977e-02    1.532e-03
   20      20.000s     4.305e-02     4.358e-02    5.321e-04
   21      21.000s     3.880e-02     3.843e-02   -3.692e-04
   22      22.000s     3.507e-02     3.415e-02   -9.184e-04
   23      23.000s     3.192e-02     3.059e-02   -1.330e-03
   24      24.000s     2.958e-02     2.763e-02   -1.949e-03
   25      25.000s     2.791e-02     2.517e-02   -2.740e-03
   26      26.000s     2.666e-02     2.313e-02   -3.537e-03
   27      27.000s     2.592e-02     2.143e-02   -4.497e-03
   28      28.000s     2.590e-02     2.001e-02   -5.885e-03
   29      29.000s     2.654e-02     1.884e-02   -7.704e-03
   30      30.000s     2.775e-02     1.786e-02   -9.896e-03

============================================================

