SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/52/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     3.060e-02  
T     =       4.782s    261235970307742.406s  

RSS   =    9.483e-04
SD    =    5.622e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.017e+00    1.678e-02
    2       2.000s     8.439e-01     8.307e-01   -1.320e-02
    3       3.000s     6.944e-01     6.797e-01   -1.470e-02
    4       4.000s     5.640e-01     5.573e-01   -6.756e-03
    5       5.000s     4.557e-01     4.579e-01    2.230e-03
    6       6.000s     3.703e-01     3.773e-01    6.947e-03
    7       7.000s     3.051e-01     3.119e-01    6.732e-03
    8       8.000s     2.538e-01     2.588e-01    4.960e-03
    9       9.000s     2.120e-01     2.157e-01    3.725e-03
   10      10.000s     1.786e-01     1.808e-01    2.202e-03
   11      11.000s     1.524e-01     1.525e-01    9.798e-05
   12      12.000s     1.306e-01     1.295e-01   -1.151e-03
   13      13.000s     1.119e-01     1.108e-01   -1.061e-03
   14      14.000s     9.657e-02     9.568e-02   -8.900e-04
   15      15.000s     8.461e-02     8.340e-02   -1.206e-03
   16      16.000s     7.457e-02     7.344e-02   -1.130e-03
   17      17.000s     6.574e-02     6.536e-02   -3.770e-04
   18      18.000s     5.864e-02     5.880e-02    1.623e-04
   19      19.000s     5.324e-02     5.348e-02    2.383e-04
   20      20.000s     4.849e-02     4.916e-02    6.750e-04
   21      21.000s     4.403e-02     4.566e-02    1.628e-03
   22      22.000s     4.066e-02     4.282e-02    2.159e-03
   23      23.000s     3.861e-02     4.052e-02    1.904e-03
   24      24.000s     3.708e-02     3.865e-02    1.569e-03
   25      25.000s     3.568e-02     3.713e-02    1.445e-03
   26      26.000s     3.506e-02     3.590e-02    8.412e-04
   27      27.000s     3.554e-02     3.490e-02   -6.386e-04
   28      28.000s     3.658e-02     3.409e-02   -2.494e-03
   29      29.000s     3.776e-02     3.343e-02   -4.330e-03
   30      30.000s     3.926e-02     3.290e-02   -6.358e-03

============================================================

