SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/211/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 408 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.167e+00     1.397e-01  
T     =       3.532s       23.733s  

RSS   =    1.391e-03
SD    =    6.810e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.013e+00    1.317e-02
    2       2.000s     8.125e-01     7.909e-01   -2.160e-02
    3       3.000s     6.306e-01     6.222e-01   -8.321e-03
    4       4.000s     4.882e-01     4.941e-01    5.876e-03
    5       5.000s     3.870e-01     3.965e-01    9.485e-03
    6       6.000s     3.131e-01     3.220e-01    8.904e-03
    7       7.000s     2.576e-01     2.649e-01    7.256e-03
    8       8.000s     2.179e-01     2.209e-01    3.011e-03
    9       9.000s     1.894e-01     1.869e-01   -2.454e-03
   10      10.000s     1.661e-01     1.605e-01   -5.667e-03
   11      11.000s     1.462e-01     1.397e-01   -6.430e-03
   12      12.000s     1.301e-01     1.233e-01   -6.797e-03
   13      13.000s     1.169e-01     1.102e-01   -6.713e-03
   14      14.000s     1.045e-01     9.963e-02   -4.827e-03
   15      15.000s     9.289e-02     9.097e-02   -1.922e-03
   16      16.000s     8.374e-02     8.379e-02    5.462e-05
   17      17.000s     7.661e-02     7.775e-02    1.143e-03
   18      18.000s     6.997e-02     7.259e-02    2.628e-03
   19      19.000s     6.390e-02     6.813e-02    4.231e-03
   20      20.000s     5.953e-02     6.422e-02    4.683e-03
   21      21.000s     5.653e-02     6.073e-02    4.202e-03
   22      22.000s     5.356e-02     5.760e-02    4.042e-03
   23      23.000s     5.054e-02     5.475e-02    4.216e-03
   24      24.000s     4.841e-02     5.214e-02    3.724e-03
   25      25.000s     4.725e-02     4.972e-02    2.467e-03
   26      26.000s     4.634e-02     4.746e-02    1.128e-03
   27      27.000s     4.570e-02     4.535e-02   -3.448e-04
   28      28.000s     4.590e-02     4.337e-02   -2.528e-03
   29      29.000s     4.675e-02     4.149e-02   -5.256e-03
   30      30.000s     4.768e-02     3.971e-02   -7.968e-03

============================================================

