SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/52/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.278e+00     1.083e-02  
T     =       5.197s    9300483442801.664s  

RSS   =    1.587e-02
SD    =    2.300e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.065e+00    6.531e-02
    2       2.000s     8.951e-01     8.807e-01   -1.433e-02
    3       3.000s     7.856e-01     7.285e-01   -5.718e-02
    4       4.000s     6.602e-01     6.029e-01   -5.730e-02
    5       5.000s     5.283e-01     4.992e-01   -2.909e-02
    6       6.000s     4.121e-01     4.137e-01    1.681e-03
    7       7.000s     3.229e-01     3.432e-01    2.034e-02
    8       8.000s     2.571e-01     2.850e-01    2.797e-02
    9       9.000s     2.076e-01     2.370e-01    2.943e-02
   10      10.000s     1.710e-01     1.974e-01    2.643e-02
   11      11.000s     1.443e-01     1.648e-01    2.045e-02
   12      12.000s     1.233e-01     1.378e-01    1.458e-02
   13      13.000s     1.053e-01     1.156e-01    1.027e-02
   14      14.000s     9.077e-02     9.726e-02    6.492e-03
   15      15.000s     7.930e-02     8.213e-02    2.839e-03
   16      16.000s     6.926e-02     6.965e-02    3.917e-04
   17      17.000s     6.001e-02     5.936e-02   -6.537e-04
   18      18.000s     5.236e-02     5.086e-02   -1.491e-03
   19      19.000s     4.638e-02     4.386e-02   -2.522e-03
   20      20.000s     4.106e-02     3.808e-02   -2.985e-03
   21      21.000s     3.621e-02     3.331e-02   -2.903e-03
   22      22.000s     3.266e-02     2.937e-02   -3.282e-03
   23      23.000s     3.036e-02     2.613e-02   -4.232e-03
   24      24.000s     2.827e-02     2.345e-02   -4.823e-03
   25      25.000s     2.616e-02     2.124e-02   -4.921e-03
   26      26.000s     2.485e-02     1.942e-02   -5.425e-03
   27      27.000s     2.452e-02     1.792e-02   -6.599e-03
   28      28.000s     2.451e-02     1.668e-02   -7.835e-03
   29      29.000s     2.482e-02     1.565e-02   -9.166e-03
   30      30.000s     2.624e-02     1.481e-02   -1.143e-02

============================================================

