SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/146/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.236e+00     3.276e-02  
T     =       5.033s    488707557356287.250s  

RSS   =    7.853e-03
SD    =    1.618e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.046e+00    4.583e-02
    2       2.000s     8.757e-01     8.633e-01   -1.243e-02
    3       3.000s     7.522e-01     7.136e-01   -3.862e-02
    4       4.000s     6.303e-01     5.909e-01   -3.934e-02
    5       5.000s     5.114e-01     4.903e-01   -2.105e-02
    6       6.000s     4.063e-01     4.079e-01    1.549e-03
    7       7.000s     3.245e-01     3.403e-01    1.584e-02
    8       8.000s     2.644e-01     2.849e-01    2.051e-02
    9       9.000s     2.189e-01     2.394e-01    2.051e-02
   10      10.000s     1.837e-01     2.022e-01    1.847e-02
   11      11.000s     1.572e-01     1.717e-01    1.445e-02
   12      12.000s     1.369e-01     1.466e-01    9.700e-03
   13      13.000s     1.199e-01     1.261e-01    6.184e-03
   14      14.000s     1.054e-01     1.093e-01    3.934e-03
   15      15.000s     9.359e-02     9.550e-02    1.905e-03
   16      16.000s     8.394e-02     8.419e-02    2.519e-04
   17      17.000s     7.526e-02     7.492e-02   -3.367e-04
   18      18.000s     6.770e-02     6.733e-02   -3.744e-04
   19      19.000s     6.187e-02     6.110e-02   -7.741e-04
   20      20.000s     5.725e-02     5.599e-02   -1.259e-03
   21      21.000s     5.295e-02     5.180e-02   -1.152e-03
   22      22.000s     4.925e-02     4.837e-02   -8.781e-04
   23      23.000s     4.683e-02     4.556e-02   -1.272e-03
   24      24.000s     4.540e-02     4.325e-02   -2.150e-03
   25      25.000s     4.425e-02     4.136e-02   -2.893e-03
   26      26.000s     4.356e-02     3.981e-02   -3.754e-03
   27      27.000s     4.389e-02     3.854e-02   -5.353e-03
   28      28.000s     4.494e-02     3.750e-02   -7.447e-03
   29      29.000s     4.593e-02     3.664e-02   -9.289e-03
   30      30.000s     4.671e-02     3.594e-02   -1.076e-02

============================================================

