SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/176/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.140e+00     7.871e-02  
T     =       5.849s    1074065781215093.750s  

RSS   =    4.221e-03
SD    =    1.186e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    3.963e-02
    2       2.000s     9.084e-01     8.886e-01   -1.982e-02
    3       3.000s     7.949e-01     7.613e-01   -3.353e-02
    4       4.000s     6.758e-01     6.541e-01   -2.171e-02
    5       5.000s     5.689e-01     5.636e-01   -5.220e-03
    6       6.000s     4.815e-01     4.874e-01    5.925e-03
    7       7.000s     4.121e-01     4.232e-01    1.114e-02
    8       8.000s     3.567e-01     3.691e-01    1.240e-02
    9       9.000s     3.122e-01     3.234e-01    1.124e-02
   10      10.000s     2.760e-01     2.850e-01    8.974e-03
   11      11.000s     2.460e-01     2.526e-01    6.577e-03
   12      12.000s     2.210e-01     2.252e-01    4.204e-03
   13      13.000s     2.004e-01     2.022e-01    1.834e-03
   14      14.000s     1.829e-01     1.828e-01   -6.039e-05
   15      15.000s     1.675e-01     1.664e-01   -1.058e-03
   16      16.000s     1.540e-01     1.527e-01   -1.360e-03
   17      17.000s     1.424e-01     1.410e-01   -1.346e-03
   18      18.000s     1.324e-01     1.312e-01   -1.114e-03
   19      19.000s     1.238e-01     1.230e-01   -7.685e-04
   20      20.000s     1.166e-01     1.160e-01   -5.902e-04
   21      21.000s     1.108e-01     1.102e-01   -6.057e-04
   22      22.000s     1.057e-01     1.052e-01   -5.233e-04
   23      23.000s     1.014e-01     1.011e-01   -3.118e-04
   24      24.000s     9.786e-02     9.754e-02   -3.150e-04
   25      25.000s     9.523e-02     9.458e-02   -6.444e-04
   26      26.000s     9.312e-02     9.209e-02   -1.028e-03
   27      27.000s     9.141e-02     8.999e-02   -1.421e-03
   28      28.000s     9.040e-02     8.822e-02   -2.180e-03
   29      29.000s     9.017e-02     8.672e-02   -3.447e-03
   30      30.000s     9.034e-02     8.546e-02   -4.873e-03

============================================================

