SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/295/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.266e+00     2.136e-02  
T     =       4.615s    457417101615305.000s  

RSS   =    5.626e-03
SD    =    1.369e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.068e-02
    2       2.000s     8.635e-01     8.421e-01   -2.135e-02
    3       3.000s     7.147e-01     6.822e-01   -3.247e-02
    4       4.000s     5.797e-01     5.535e-01   -2.626e-02
    5       5.000s     4.631e-01     4.498e-01   -1.327e-02
    6       6.000s     3.635e-01     3.664e-01    2.825e-03
    7       7.000s     2.840e-01     2.992e-01    1.520e-02
    8       8.000s     2.255e-01     2.450e-01    1.951e-02
    9       9.000s     1.830e-01     2.015e-01    1.843e-02
   10      10.000s     1.504e-01     1.664e-01    1.601e-02
   11      11.000s     1.256e-01     1.381e-01    1.254e-02
   12      12.000s     1.079e-01     1.154e-01    7.518e-03
   13      13.000s     9.413e-02     9.706e-02    2.933e-03
   14      14.000s     8.173e-02     8.231e-02    5.862e-04
   15      15.000s     7.099e-02     7.044e-02   -5.473e-04
   16      16.000s     6.276e-02     6.088e-02   -1.877e-03
   17      17.000s     5.592e-02     5.318e-02   -2.737e-03
   18      18.000s     4.931e-02     4.698e-02   -2.331e-03
   19      19.000s     4.371e-02     4.199e-02   -1.724e-03
   20      20.000s     3.995e-02     3.797e-02   -1.979e-03
   21      21.000s     3.704e-02     3.473e-02   -2.308e-03
   22      22.000s     3.392e-02     3.213e-02   -1.794e-03
   23      23.000s     3.125e-02     3.003e-02   -1.221e-03
   24      24.000s     2.993e-02     2.834e-02   -1.588e-03
   25      25.000s     2.933e-02     2.698e-02   -2.355e-03
   26      26.000s     2.855e-02     2.588e-02   -2.664e-03
   27      27.000s     2.796e-02     2.500e-02   -2.962e-03
   28      28.000s     2.832e-02     2.429e-02   -4.032e-03
   29      29.000s     2.933e-02     2.372e-02   -5.610e-03
   30      30.000s     3.042e-02     2.326e-02   -7.164e-03

============================================================

