SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/125/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.204e+00     1.534e-02  
T     =       6.431s    52092896724335.367s  

RSS   =    8.236e-03
SD    =    1.657e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.046e+00    4.567e-02
    2       2.000s     8.979e-01     8.973e-01   -6.304e-04
    3       3.000s     7.946e-01     7.703e-01   -2.434e-02
    4       4.000s     6.936e-01     6.615e-01   -3.204e-02
    5       5.000s     5.972e-01     5.685e-01   -2.873e-02
    6       6.000s     5.084e-01     4.888e-01   -1.962e-02
    7       7.000s     4.297e-01     4.206e-01   -9.106e-03
    8       8.000s     3.619e-01     3.623e-01    3.683e-04
    9       9.000s     3.045e-01     3.123e-01    7.823e-03
   10      10.000s     2.567e-01     2.695e-01    1.284e-02
   11      11.000s     2.174e-01     2.329e-01    1.555e-02
   12      12.000s     1.849e-01     2.016e-01    1.665e-02
   13      13.000s     1.579e-01     1.748e-01    1.686e-02
   14      14.000s     1.354e-01     1.518e-01    1.637e-02
   15      15.000s     1.170e-01     1.321e-01    1.517e-02
   16      16.000s     1.019e-01     1.153e-01    1.345e-02
   17      17.000s     8.941e-02     1.009e-01    1.152e-02
   18      18.000s     7.910e-02     8.860e-02    9.498e-03
   19      19.000s     7.066e-02     7.805e-02    7.383e-03
   20      20.000s     6.385e-02     6.902e-02    5.170e-03
   21      21.000s     5.841e-02     6.129e-02    2.875e-03
   22      22.000s     5.408e-02     5.467e-02    5.848e-04
   23      23.000s     5.054e-02     4.900e-02   -1.532e-03
   24      24.000s     4.761e-02     4.416e-02   -3.459e-03
   25      25.000s     4.553e-02     4.001e-02   -5.526e-03
   26      26.000s     4.455e-02     3.645e-02   -8.099e-03
   27      27.000s     4.455e-02     3.341e-02   -1.114e-02
   28      28.000s     4.517e-02     3.081e-02   -1.436e-02
   29      29.000s     4.633e-02     2.858e-02   -1.775e-02
   30      30.000s     4.813e-02     2.667e-02   -2.145e-02

============================================================

