SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/159/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 255 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.261e+00     4.575e-02  
T     =       3.957s       65.584s  

RSS   =    2.893e-03
SD    =    9.821e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.024e+00    2.415e-02
    2       2.000s     8.283e-01     8.048e-01   -2.348e-02
    3       3.000s     6.581e-01     6.344e-01   -2.370e-02
    4       4.000s     5.106e-01     5.018e-01   -8.783e-03
    5       5.000s     3.917e-01     3.987e-01    7.022e-03
    6       6.000s     3.019e-01     3.185e-01    1.658e-02
    7       7.000s     2.386e-01     2.561e-01    1.745e-02
    8       8.000s     1.949e-01     2.075e-01    1.258e-02
    9       9.000s     1.630e-01     1.696e-01    6.524e-03
   10      10.000s     1.389e-01     1.400e-01    1.113e-03
   11      11.000s     1.205e-01     1.169e-01   -3.627e-03
   12      12.000s     1.057e-01     9.886e-02   -6.864e-03
   13      13.000s     9.241e-02     8.472e-02   -7.692e-03
   14      14.000s     8.056e-02     7.361e-02   -6.945e-03
   15      15.000s     7.095e-02     6.487e-02   -6.086e-03
   16      16.000s     6.319e-02     5.796e-02   -5.235e-03
   17      17.000s     5.630e-02     5.248e-02   -3.820e-03
   18      18.000s     5.029e-02     4.811e-02   -2.176e-03
   19      19.000s     4.562e-02     4.460e-02   -1.011e-03
   20      20.000s     4.191e-02     4.177e-02   -1.367e-04
   21      21.000s     3.852e-02     3.947e-02    9.453e-04
   22      22.000s     3.565e-02     3.757e-02    1.915e-03
   23      23.000s     3.373e-02     3.599e-02    2.258e-03
   24      24.000s     3.236e-02     3.466e-02    2.303e-03
   25      25.000s     3.097e-02     3.352e-02    2.558e-03
   26      26.000s     2.987e-02     3.254e-02    2.678e-03
   27      27.000s     2.958e-02     3.168e-02    2.102e-03
   28      28.000s     2.986e-02     3.092e-02    1.062e-03
   29      29.000s     3.026e-02     3.023e-02   -2.806e-05
   30      30.000s     3.114e-02     2.960e-02   -1.545e-03

============================================================

