SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/34/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.234e+00     2.584e-02  
T     =       4.822s    197410948814632.781s  

RSS   =    2.330e-03
SD    =    8.813e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.862e-02
    2       2.000s     8.646e-01     8.408e-01   -2.382e-02
    3       3.000s     7.112e-01     6.882e-01   -2.305e-02
    4       4.000s     5.727e-01     5.641e-01   -8.527e-03
    5       5.000s     4.610e-01     4.633e-01    2.287e-03
    6       6.000s     3.735e-01     3.814e-01    7.901e-03
    7       7.000s     3.049e-01     3.148e-01    9.874e-03
    8       8.000s     2.520e-01     2.607e-01    8.662e-03
    9       9.000s     2.109e-01     2.167e-01    5.830e-03
   10      10.000s     1.773e-01     1.810e-01    3.657e-03
   11      11.000s     1.494e-01     1.519e-01    2.520e-03
   12      12.000s     1.269e-01     1.283e-01    1.358e-03
   13      13.000s     1.090e-01     1.091e-01    9.988e-05
   14      14.000s     9.398e-02     9.351e-02   -4.695e-04
   15      15.000s     8.138e-02     8.084e-02   -5.395e-04
   16      16.000s     7.152e-02     7.054e-02   -9.863e-04
   17      17.000s     6.384e-02     6.217e-02   -1.672e-03
   18      18.000s     5.705e-02     5.536e-02   -1.684e-03
   19      19.000s     5.081e-02     4.983e-02   -9.788e-04
   20      20.000s     4.572e-02     4.534e-02   -3.828e-04
   21      21.000s     4.187e-02     4.169e-02   -1.872e-04
   22      22.000s     3.870e-02     3.872e-02    1.666e-05
   23      23.000s     3.600e-02     3.630e-02    3.030e-04
   24      24.000s     3.402e-02     3.434e-02    3.247e-04
   25      25.000s     3.263e-02     3.275e-02    1.220e-04
   26      26.000s     3.143e-02     3.146e-02    2.305e-05
   27      27.000s     3.058e-02     3.040e-02   -1.813e-04
   28      28.000s     3.066e-02     2.955e-02   -1.108e-03
   29      29.000s     3.174e-02     2.885e-02   -2.890e-03
   30      30.000s     3.341e-02     2.829e-02   -5.121e-03

============================================================

