SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/344/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.212e+00     3.287e-02  
T     =       5.335s    328349480570652.625s  

RSS   =    4.568e-03
SD    =    1.234e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.805e-02
    2       2.000s     8.780e-01     8.662e-01   -1.177e-02
    3       3.000s     7.526e-01     7.238e-01   -2.882e-02
    4       4.000s     6.317e-01     6.057e-01   -2.598e-02
    5       5.000s     5.225e-01     5.078e-01   -1.478e-02
    6       6.000s     4.299e-01     4.266e-01   -3.355e-03
    7       7.000s     3.543e-01     3.593e-01    4.994e-03
    8       8.000s     2.934e-01     3.035e-01    1.007e-02
    9       9.000s     2.449e-01     2.572e-01    1.237e-02
   10      10.000s     2.064e-01     2.189e-01    1.251e-02
   11      11.000s     1.756e-01     1.871e-01    1.147e-02
   12      12.000s     1.507e-01     1.607e-01    1.005e-02
   13      13.000s     1.304e-01     1.389e-01    8.495e-03
   14      14.000s     1.139e-01     1.207e-01    6.867e-03
   15      15.000s     1.002e-01     1.057e-01    5.542e-03
   16      16.000s     8.855e-02     9.327e-02    4.720e-03
   17      17.000s     7.897e-02     8.295e-02    3.979e-03
   18      18.000s     7.158e-02     7.439e-02    2.809e-03
   19      19.000s     6.597e-02     6.729e-02    1.321e-03
   20      20.000s     6.139e-02     6.141e-02    1.304e-05
   21      21.000s     5.741e-02     5.653e-02   -8.800e-04
   22      22.000s     5.392e-02     5.248e-02   -1.435e-03
   23      23.000s     5.089e-02     4.913e-02   -1.760e-03
   24      24.000s     4.842e-02     4.635e-02   -2.064e-03
   25      25.000s     4.680e-02     4.405e-02   -2.753e-03
   26      26.000s     4.617e-02     4.214e-02   -4.036e-03
   27      27.000s     4.623e-02     4.055e-02   -5.673e-03
   28      28.000s     4.670e-02     3.924e-02   -7.462e-03
   29      29.000s     4.786e-02     3.815e-02   -9.712e-03
   30      30.000s     5.002e-02     3.725e-02   -1.278e-02

============================================================

