SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/84/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.193e+00     3.612e-02  
T     =       5.406s    57285026006651.773s  

RSS   =    2.006e-03
SD    =    8.177e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.748e-02
    2       2.000s     8.749e-01     8.601e-01   -1.478e-02
    3       3.000s     7.428e-01     7.209e-01   -2.189e-02
    4       4.000s     6.196e-01     6.053e-01   -1.430e-02
    5       5.000s     5.134e-01     5.092e-01   -4.261e-03
    6       6.000s     4.262e-01     4.293e-01    3.098e-03
    7       7.000s     3.560e-01     3.629e-01    6.848e-03
    8       8.000s     2.999e-01     3.077e-01    7.840e-03
    9       9.000s     2.545e-01     2.618e-01    7.336e-03
   10      10.000s     2.175e-01     2.237e-01    6.265e-03
   11      11.000s     1.871e-01     1.920e-01    4.999e-03
   12      12.000s     1.620e-01     1.657e-01    3.679e-03
   13      13.000s     1.413e-01     1.438e-01    2.527e-03
   14      14.000s     1.239e-01     1.256e-01    1.714e-03
   15      15.000s     1.094e-01     1.105e-01    1.147e-03
   16      16.000s     9.731e-02     9.796e-02    6.467e-04
   17      17.000s     8.731e-02     8.752e-02    2.057e-04
   18      18.000s     7.892e-02     7.884e-02   -8.737e-05
   19      19.000s     7.188e-02     7.162e-02   -2.544e-04
   20      20.000s     6.601e-02     6.563e-02   -3.834e-04
   21      21.000s     6.112e-02     6.064e-02   -4.783e-04
   22      22.000s     5.702e-02     5.650e-02   -5.130e-04
   23      23.000s     5.360e-02     5.306e-02   -5.398e-04
   24      24.000s     5.081e-02     5.020e-02   -6.087e-04
   25      25.000s     4.851e-02     4.782e-02   -6.853e-04
   26      26.000s     4.665e-02     4.585e-02   -8.032e-04
   27      27.000s     4.542e-02     4.420e-02   -1.217e-03
   28      28.000s     4.510e-02     4.284e-02   -2.264e-03
   29      29.000s     4.580e-02     4.170e-02   -4.098e-03
   30      30.000s     4.739e-02     4.076e-02   -6.629e-03

============================================================

