SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/302/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     2.362e-02  
T     =       6.092s    307181433156717.375s  

RSS   =    1.165e-02
SD    =    1.970e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.058e+00    5.837e-02
    2       2.000s     9.074e-01     9.017e-01   -5.697e-03
    3       3.000s     8.071e-01     7.688e-01   -3.827e-02
    4       4.000s     7.001e-01     6.560e-01   -4.416e-02
    5       5.000s     5.933e-01     5.602e-01   -3.306e-02
    6       6.000s     4.953e-01     4.790e-01   -1.630e-02
    7       7.000s     4.111e-01     4.101e-01   -1.052e-03
    8       8.000s     3.414e-01     3.516e-01    1.020e-02
    9       9.000s     2.850e-01     3.019e-01    1.693e-02
   10      10.000s     2.402e-01     2.598e-01    1.957e-02
   11      11.000s     2.043e-01     2.240e-01    1.970e-02
   12      12.000s     1.747e-01     1.937e-01    1.897e-02
   13      13.000s     1.503e-01     1.679e-01    1.768e-02
   14      14.000s     1.306e-01     1.461e-01    1.550e-02
   15      15.000s     1.147e-01     1.276e-01    1.281e-02
   16      16.000s     1.014e-01     1.118e-01    1.038e-02
   17      17.000s     9.031e-02     9.847e-02    8.162e-03
   18      18.000s     8.139e-02     8.714e-02    5.747e-03
   19      19.000s     7.422e-02     7.752e-02    3.299e-03
   20      20.000s     6.806e-02     6.936e-02    1.297e-03
   21      21.000s     6.277e-02     6.244e-02   -3.383e-04
   22      22.000s     5.852e-02     5.656e-02   -1.956e-03
   23      23.000s     5.499e-02     5.157e-02   -3.419e-03
   24      24.000s     5.181e-02     4.734e-02   -4.473e-03
   25      25.000s     4.929e-02     4.375e-02   -5.542e-03
   26      26.000s     4.805e-02     4.070e-02   -7.347e-03
   27      27.000s     4.805e-02     3.812e-02   -9.935e-03
   28      28.000s     4.871e-02     3.592e-02   -1.279e-02
   29      29.000s     4.972e-02     3.406e-02   -1.566e-02
   30      30.000s     5.109e-02     3.248e-02   -1.862e-02

============================================================

