SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/15/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.210e+00     2.523e-02  
T     =       4.937s    325588613424793.938s  

RSS   =    5.352e-04
SD    =    4.224e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.014e+00    1.351e-02
    2       2.000s     8.411e-01     8.323e-01   -8.780e-03
    3       3.000s     6.929e-01     6.843e-01   -8.516e-03
    4       4.000s     5.693e-01     5.635e-01   -5.765e-03
    5       5.000s     4.679e-01     4.648e-01   -3.086e-03
    6       6.000s     3.843e-01     3.842e-01   -4.499e-05
    7       7.000s     3.166e-01     3.184e-01    1.786e-03
    8       8.000s     2.623e-01     2.647e-01    2.323e-03
    9       9.000s     2.175e-01     2.208e-01    3.297e-03
   10      10.000s     1.802e-01     1.849e-01    4.685e-03
   11      11.000s     1.509e-01     1.556e-01    4.740e-03
   12      12.000s     1.284e-01     1.317e-01    3.369e-03
   13      13.000s     1.099e-01     1.122e-01    2.286e-03
   14      14.000s     9.425e-02     9.625e-02    2.005e-03
   15      15.000s     8.181e-02     8.323e-02    1.422e-03
   16      16.000s     7.231e-02     7.260e-02    2.924e-04
   17      17.000s     6.425e-02     6.391e-02   -3.322e-04
   18      18.000s     5.701e-02     5.682e-02   -1.941e-04
   19      19.000s     5.121e-02     5.103e-02   -1.808e-04
   20      20.000s     4.678e-02     4.630e-02   -4.817e-04
   21      21.000s     4.274e-02     4.244e-02   -3.074e-04
   22      22.000s     3.887e-02     3.928e-02    4.067e-04
   23      23.000s     3.596e-02     3.670e-02    7.400e-04
   24      24.000s     3.418e-02     3.460e-02    4.154e-04
   25      25.000s     3.275e-02     3.288e-02    1.367e-04
   26      26.000s     3.139e-02     3.148e-02    9.363e-05
   27      27.000s     3.081e-02     3.033e-02   -4.760e-04
   28      28.000s     3.142e-02     2.940e-02   -2.028e-03
   29      29.000s     3.289e-02     2.863e-02   -4.261e-03
   30      30.000s     3.506e-02     2.801e-02   -7.055e-03

============================================================

