SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/325/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.237e+00     2.832e-02  
T     =       5.045s    197384138067884.125s  

RSS   =    5.809e-03
SD    =    1.392e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.327e-02
    2       2.000s     8.790e-01     8.608e-01   -1.822e-02
    3       3.000s     7.465e-01     7.111e-01   -3.537e-02
    4       4.000s     6.158e-01     5.883e-01   -2.749e-02
    5       5.000s     5.005e-01     4.876e-01   -1.288e-02
    6       6.000s     4.046e-01     4.050e-01    4.297e-04
    7       7.000s     3.265e-01     3.373e-01    1.077e-02
    8       8.000s     2.656e-01     2.817e-01    1.618e-02
    9       9.000s     2.203e-01     2.362e-01    1.587e-02
   10      10.000s     1.858e-01     1.988e-01    1.296e-02
   11      11.000s     1.573e-01     1.682e-01    1.082e-02
   12      12.000s     1.339e-01     1.430e-01    9.129e-03
   13      13.000s     1.159e-01     1.224e-01    6.438e-03
   14      14.000s     1.017e-01     1.055e-01    3.781e-03
   15      15.000s     8.880e-02     9.160e-02    2.798e-03
   16      16.000s     7.759e-02     8.022e-02    2.635e-03
   17      17.000s     6.925e-02     7.089e-02    1.642e-03
   18      18.000s     6.294e-02     6.324e-02    2.913e-04
   19      19.000s     5.707e-02     5.696e-02   -1.130e-04
   20      20.000s     5.181e-02     5.181e-02   -3.463e-06
   21      21.000s     4.807e-02     4.759e-02   -4.865e-04
   22      22.000s     4.526e-02     4.412e-02   -1.135e-03
   23      23.000s     4.230e-02     4.128e-02   -1.017e-03
   24      24.000s     3.969e-02     3.895e-02   -7.390e-04
   25      25.000s     3.854e-02     3.704e-02   -1.501e-03
   26      26.000s     3.860e-02     3.547e-02   -3.130e-03
   27      27.000s     3.901e-02     3.419e-02   -4.824e-03
   28      28.000s     3.999e-02     3.313e-02   -6.861e-03
   29      29.000s     4.216e-02     3.227e-02   -9.888e-03
   30      30.000s     4.489e-02     3.156e-02   -1.334e-02

============================================================

